district_id,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,requested_census_version,geometry_census_version,boundary_feature_index,boundary_state_name,boundary_district_name,boundary_state_code,boundary_district_code,assignment_method,assignment_confidence,candidate_rank,string_similarity,edit_similarity,manual_override_used,cross_state_used,alternate_layer_used,shared_parent_boundary,requires_future_manual_review,notes
IND_UTTAR_PRADESH_DEORIA,Uttar Pradesh,DEORIA,Uttar Pradesh,DEORIA,Census 2011,Census 2011,141,Uttar Pradesh,Deoria,9,59,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_ETAH,Uttar Pradesh,ETAH,Uttar Pradesh,ETAH,Census 2001,Census 2001,154,Uttar Pradesh,Etah,9,17,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_ETAH,Uttar Pradesh,ETAH,Uttar Pradesh,ETAH,Census 2011,Census 2011,175,Uttar Pradesh,Etah,9,70,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_ETAWAH,Uttar Pradesh,ETAWAH,Uttar Pradesh,ETAWAH,Census 2001,Census 2001,169,Uttar Pradesh,Etawah,9,31,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_ETAWAH,Uttar Pradesh,ETAWAH,Uttar Pradesh,ETAWAH,Census 2011,Census 2011,176,Uttar Pradesh,Etawah,9,30,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_FAIZABAD,Uttar Pradesh,FAIZABAD,Uttar Pradesh,FAIZABAD,Census 2001,Census 2001,170,Uttar Pradesh,Faizabad,9,47,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_FAIZABAD,Uttar Pradesh,FAIZABAD,Uttar Pradesh,FAIZABAD,Census 2011,Census 2011,177,Uttar Pradesh,Faizabad,9,46,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_FARRUKHABAD,Uttar Pradesh,FARRUKHABAD,Uttar Pradesh,FARRUKHABAD,Census 2001,Census 2001,193,Uttar Pradesh,Farrukhabad,9,29,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_FARRUKHABAD,Uttar Pradesh,FARRUKHABAD,Uttar Pradesh,FARRUKHABAD,Census 2011,Census 2011,180,Uttar Pradesh,Farrukhabad,9,28,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_FATEHPUR,Uttar Pradesh,FATEHPUR,Uttar Pradesh,FATEHPUR,Census 2001,Census 2001,196,Uttar Pradesh,Fatehpur,9,42,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_FATEHPUR,Uttar Pradesh,FATEHPUR,Uttar Pradesh,FATEHPUR,Census 2011,Census 2011,183,Uttar Pradesh,Fatehpur,9,41,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_FIROZABAD,Uttar Pradesh,FIROZABAD,Uttar Pradesh,FIROZABAD,Census 2001,Census 2001,197,Uttar Pradesh,Firozabad,9,16,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_FIROZABAD,Uttar Pradesh,FIROZABAD,Uttar Pradesh,FIROZABAD,Census 2011,Census 2011,184,Uttar Pradesh,Firozabad,9,16,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_GAUTAM_BUDDHA_NAGAR,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Census 2001,Census 2001,567,Uttar Pradesh,Gautam Buddha Nagar,9,10,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_GAUTAM_BUDDHA_NAGAR,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Census 2011,Census 2011,195,Uttar Pradesh,Gautam Buddha Nagar,9,10,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_GHAZIABAD,Uttar Pradesh,GHAZIABAD,Uttar Pradesh,GHAZIABAD,Census 2001,Census 2001,568,Uttar Pradesh,Ghaziabad,9,9,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_GHAZIABAD,Uttar Pradesh,GHAZIABAD,Uttar Pradesh,GHAZIABAD,Census 2011,Census 2011,197,Uttar Pradesh,Ghaziabad,9,9,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_GHAZIPUR,Uttar Pradesh,GHAZIPUR,Uttar Pradesh,GHAZIPUR,Census 2001,Census 2001,175,Uttar Pradesh,Ghazipur,9,65,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_GHAZIPUR,Uttar Pradesh,GHAZIPUR,Uttar Pradesh,GHAZIPUR,Census 2011,Census 2011,198,Uttar Pradesh,Ghazipur,9,64,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_GONDA,Uttar Pradesh,GONDA,Uttar Pradesh,GONDA,Census 2001,Census 2001,180,Uttar Pradesh,Gonda,9,53,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_GONDA,Uttar Pradesh,GONDA,Uttar Pradesh,GONDA,Census 2011,Census 2011,203,Uttar Pradesh,Gonda,9,52,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_GORAKHPUR,Uttar Pradesh,GORAKHPUR,Uttar Pradesh,GORAKHPUR,Census 2001,Census 2001,182,Uttar Pradesh,Gorakhpur,9,58,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_GORAKHPUR,Uttar Pradesh,GORAKHPUR,Uttar Pradesh,GORAKHPUR,Census 2011,Census 2011,206,Uttar Pradesh,Gorakhpur,9,57,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_HAMIRPUR,Uttar Pradesh,HAMIRPUR,Uttar Pradesh,HAMIRPUR,Census 2001,Census 2001,202,Uttar Pradesh,Hamirpur,9,38,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_HAMIRPUR,Uttar Pradesh,HAMIRPUR,Uttar Pradesh,HAMIRPUR,Census 2011,Census 2011,216,Uttar Pradesh,Hamirpur,9,37,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_HAPUR,Uttar Pradesh,HAPUR,Uttar Pradesh,HAPUR,Census 2001,Census 2001,175,Uttar Pradesh,Ghazipur,9,65,working_fuzzy_same_state,working_fallback,1,0.0,0.769231,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_UTTAR_PRADESH_HAPUR,Uttar Pradesh,HAPUR,Uttar Pradesh,HAPUR,Census 2011,Census 2011,198,Uttar Pradesh,Ghazipur,9,64,working_fuzzy_same_state,working_fallback,1,0.0,0.769231,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_UTTAR_PRADESH_HARDOI,Uttar Pradesh,HARDOI,Uttar Pradesh,HARDOI,Census 2001,Census 2001,205,Uttar Pradesh,Hardoi,9,25,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_HARDOI,Uttar Pradesh,HARDOI,Uttar Pradesh,HARDOI,Census 2011,Census 2011,220,Uttar Pradesh,Hardoi,9,24,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_HARIDWAR,Uttar Pradesh,HARIDWAR,Uttar Pradesh,HARIDWAR,Census 2001,Census 2001,205,Uttar Pradesh,Hardoi,9,25,working_fuzzy_same_state,working_fallback,1,0.0,0.571429,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_UTTAR_PRADESH_HARIDWAR,Uttar Pradesh,HARIDWAR,Uttar Pradesh,HARIDWAR,Census 2011,Census 2011,220,Uttar Pradesh,Hardoi,9,24,working_fuzzy_same_state,working_fallback,1,0.0,0.571429,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_UTTAR_PRADESH_HATHRAS,Uttar Pradesh,HATHRAS,Uttar Pradesh,HATHRAS,Census 2001,Census 2001,208,Uttar Pradesh,Hathras,9,13,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_HATHRAS,Uttar Pradesh,HATHRAS,Uttar Pradesh,HATHRAS,Census 2011,Census 2001,208,Uttar Pradesh,Hathras,9,13,alternate_layer_confirmed_name,working_strong,1,1.0,1.0,0,0,1,0,1,Requested Census 2011 used confirmed name match from Census 2001
IND_UTTAR_PRADESH_JALAUN,Uttar Pradesh,JALAUN,Uttar Pradesh,JALAUN,Census 2001,Census 2001,226,Uttar Pradesh,Jalaun,9,35,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_JALAUN,Uttar Pradesh,JALAUN,Uttar Pradesh,JALAUN,Census 2011,Census 2011,243,Uttar Pradesh,Jalaun,9,34,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_JAUNPUR,Uttar Pradesh,JAUNPUR,Uttar Pradesh,JAUNPUR,Census 2001,Census 2001,236,Uttar Pradesh,Jaunpur,9,64,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_JAUNPUR,Uttar Pradesh,JAUNPUR,Uttar Pradesh,JAUNPUR,Census 2011,Census 2011,254,Uttar Pradesh,Jaunpur,9,63,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_JHANSI,Uttar Pradesh,JHANSI,Uttar Pradesh,JHANSI,Census 2001,Census 2001,239,Uttar Pradesh,Jhansi,9,36,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_JHANSI,Uttar Pradesh,JHANSI,Uttar Pradesh,JHANSI,Census 2011,Census 2011,258,Uttar Pradesh,Jhansi,9,35,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_KANNAUJ,Uttar Pradesh,KANNAUJ,Uttar Pradesh,KANNAUJ,Census 2001,Census 2001,248,Uttar Pradesh,Kannauj,9,30,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_KANNAUJ,Uttar Pradesh,KANNAUJ,Uttar Pradesh,KANNAUJ,Census 2011,Census 2011,275,Uttar Pradesh,Kannauj,9,29,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_KANPUR_DEHAT,Uttar Pradesh,KANPUR DEHAT,Uttar Pradesh,KANPUR DEHAT,Census 2001,Census 2001,163,Uttar Pradesh,Kanpur Dehat,9,33,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_KANPUR_DEHAT,Uttar Pradesh,KANPUR DEHAT,Uttar Pradesh,KANPUR DEHAT,Census 2011,Census 2011,278,Uttar Pradesh,Kanpur Dehat,9,32,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_KANPUR_NAGAR,Uttar Pradesh,KANPUR NAGAR,Uttar Pradesh,KANPUR NAGAR,Census 2001,Census 2001,250,Uttar Pradesh,Kanpur Nagar,9,34,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_KANPUR_NAGAR,Uttar Pradesh,KANPUR NAGAR,Uttar Pradesh,KANPUR NAGAR,Census 2011,Census 2011,279,Uttar Pradesh,Kanpur Nagar,9,33,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_KASGANJ,Uttar Pradesh,KASGANJ,Uttar Pradesh,KASGANJ,Census 2001,Census 2001,318,Uttar Pradesh,Mahrajganj,9,57,working_fuzzy_same_state,working_fallback,1,0.0,0.588235,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_UTTAR_PRADESH_KASGANJ,Uttar Pradesh,KASGANJ,Uttar Pradesh,KASGANJ,Census 2011,Census 2011,275,Uttar Pradesh,Kannauj,9,29,working_fuzzy_same_state,working_fallback,1,0.0,0.571429,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_UTTAR_PRADESH_KAUSHAMBI,Uttar Pradesh,KAUSHAMBI,Uttar Pradesh,KAUSHAMBI,Census 2001,Census 2001,257,Uttar Pradesh,Kaushambi,9,44,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_KAUSHAMBI,Uttar Pradesh,KAUSHAMBI,Uttar Pradesh,KAUSHAMBI,Census 2011,Census 2011,292,Uttar Pradesh,Kaushambi,9,43,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_KHERI,Uttar Pradesh,KHERI,Uttar Pradesh,KHERI,Census 2001,Census 2001,259,Uttar Pradesh,Kheri,9,23,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_KHERI,Uttar Pradesh,KHERI,Uttar Pradesh,KHERI,Census 2011,Census 2011,298,Uttar Pradesh,Kheri,9,22,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_KUSHI_NAGAR,Uttar Pradesh,KUSHI NAGAR,Uttar Pradesh,KUSHI NAGAR,Census 2001,Census 2001,292,Uttar Pradesh,Kushinagar,9,59,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_KUSHI_NAGAR,Uttar Pradesh,KUSHI NAGAR,Uttar Pradesh,KUSHI NAGAR,Census 2011,Census 2011,330,Uttar Pradesh,Kushinagar,9,58,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_LALITPUR,Uttar Pradesh,LALITPUR,Uttar Pradesh,LALITPUR,Census 2001,Census 2001,313,Uttar Pradesh,Lalitpur,9,37,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_LALITPUR,Uttar Pradesh,LALITPUR,Uttar Pradesh,LALITPUR,Census 2011,Census 2011,334,Uttar Pradesh,Lalitpur,9,36,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_LUCKNOW,Uttar Pradesh,LUCKNOW,Uttar Pradesh,LUCKNOW,Census 2001,Census 2001,297,Uttar Pradesh,Lucknow,9,27,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_LUCKNOW,Uttar Pradesh,LUCKNOW,Uttar Pradesh,LUCKNOW,Census 2011,Census 2011,344,Uttar Pradesh,Lucknow,9,26,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MAHARAJGANJ,Uttar Pradesh,MAHARAJGANJ,Uttar Pradesh,MAHARAJGANJ,Census 2001,Census 2011,350,Uttar Pradesh,Maharajganj,9,56,alternate_layer_confirmed_name,working_strong,1,1.0,1.0,0,0,1,0,1,Requested Census 2001 used confirmed name match from Census 2011
IND_UTTAR_PRADESH_MAHARAJGANJ,Uttar Pradesh,MAHARAJGANJ,Uttar Pradesh,MAHARAJGANJ,Census 2011,Census 2011,350,Uttar Pradesh,Maharajganj,9,56,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MAHOBA,Uttar Pradesh,MAHOBA,Uttar Pradesh,MAHOBA,Census 2001,Census 2001,321,Uttar Pradesh,Mahoba,9,39,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MAHOBA,Uttar Pradesh,MAHOBA,Uttar Pradesh,MAHOBA,Census 2011,Census 2011,356,Uttar Pradesh,Mahoba,9,38,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MAINPURI,Uttar Pradesh,MAINPURI,Uttar Pradesh,MAINPURI,Census 2001,Census 2001,323,Uttar Pradesh,Mainpuri,9,18,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MAINPURI,Uttar Pradesh,MAINPURI,Uttar Pradesh,MAINPURI,Census 2011,Census 2011,357,Uttar Pradesh,Mainpuri,9,17,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MATHURA,Uttar Pradesh,MATHURA,Uttar Pradesh,MATHURA,Census 2001,Census 2001,339,Uttar Pradesh,Mathura,9,14,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MATHURA,Uttar Pradesh,MATHURA,Uttar Pradesh,MATHURA,Census 2011,Census 2011,368,Uttar Pradesh,Mathura,9,14,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MAU,Uttar Pradesh,MAU,Uttar Pradesh,MAU,Census 2001,Census 2001,340,Uttar Pradesh,Mau,9,62,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MAU,Uttar Pradesh,MAU,Uttar Pradesh,MAU,Census 2011,Census 2011,369,Uttar Pradesh,Mau,9,61,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MEERUT,Uttar Pradesh,MEERUT,Uttar Pradesh,MEERUT,Census 2001,Census 2001,341,Uttar Pradesh,Meerut,9,7,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MEERUT,Uttar Pradesh,MEERUT,Uttar Pradesh,MEERUT,Census 2011,Census 2011,372,Uttar Pradesh,Meerut,9,7,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MIRZAPUR,Uttar Pradesh,MIRZAPUR,Uttar Pradesh,MIRZAPUR,Census 2001,Census 2001,268,Uttar Pradesh,Mirzapur,9,69,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MIRZAPUR,Uttar Pradesh,MIRZAPUR,Uttar Pradesh,MIRZAPUR,Census 2011,Census 2011,374,Uttar Pradesh,Mirzapur,9,68,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MORADABAD,Uttar Pradesh,MORADABAD,Uttar Pradesh,MORADABAD,Census 2001,Census 2001,269,Uttar Pradesh,Moradabad,9,4,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MORADABAD,Uttar Pradesh,MORADABAD,Uttar Pradesh,MORADABAD,Census 2011,Census 2011,378,Uttar Pradesh,Moradabad,9,4,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MUZAFFARNAGAR,Uttar Pradesh,MUZAFFARNAGAR,Uttar Pradesh,MUZAFFARNAGAR,Census 2001,Census 2001,271,Uttar Pradesh,Muzaffarnagar,9,2,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_MUZAFFARNAGAR,Uttar Pradesh,MUZAFFARNAGAR,Uttar Pradesh,MUZAFFARNAGAR,Census 2011,Census 2011,385,Uttar Pradesh,Muzaffarnagar,9,2,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_NAINITAL,Uttar Pradesh,NAINITAL,Uttar Pradesh,NAINITAL,Census 2001,Census 2001,323,Uttar Pradesh,Mainpuri,9,18,working_fuzzy_same_state,working_fallback,1,0.0,0.5,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_UTTAR_PRADESH_NAINITAL,Uttar Pradesh,NAINITAL,Uttar Pradesh,NAINITAL,Census 2011,Census 2011,357,Uttar Pradesh,Mainpuri,9,17,working_fuzzy_same_state,working_fallback,1,0.0,0.5,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_UTTAR_PRADESH_PAURI_GARHWAL,Uttar Pradesh,PAURI GARHWAL,Uttar Pradesh,PAURI GARHWAL,Census 2001,Census 2001,22,Uttar Pradesh,Aligarh,9,12,working_fuzzy_same_state,working_fallback,1,0.0,0.631579,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_UTTAR_PRADESH_PAURI_GARHWAL,Uttar Pradesh,PAURI GARHWAL,Uttar Pradesh,PAURI GARHWAL,Census 2011,Census 2011,8,Uttar Pradesh,Aligarh,9,12,working_fuzzy_same_state,working_fallback,1,0.0,0.631579,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_UTTAR_PRADESH_PILIBHIT,Uttar Pradesh,PILIBHIT,Uttar Pradesh,PILIBHIT,Census 2001,Census 2001,392,Uttar Pradesh,Pilibhit,9,21,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_PILIBHIT,Uttar Pradesh,PILIBHIT,Uttar Pradesh,PILIBHIT,Census 2011,Census 2011,442,Uttar Pradesh,Pilibhit,9,20,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_PITHORAGARH,Uttar Pradesh,PITHORAGARH,Uttar Pradesh,PITHORAGARH,Census 2001,Census 2001,397,Uttar Pradesh,Pratapgarh,9,43,working_fuzzy_same_state,working_fallback,1,0.0,0.666667,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_UTTAR_PRADESH_PITHORAGARH,Uttar Pradesh,PITHORAGARH,Uttar Pradesh,PITHORAGARH,Census 2011,Census 2011,447,Uttar Pradesh,Pratapgarh,9,42,working_fuzzy_same_state,working_fallback,1,0.0,0.666667,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_UTTAR_PRADESH_PRATAPGARH,Uttar Pradesh,PRATAPGARH,Uttar Pradesh,PRATAPGARH,Census 2001,Census 2001,397,Uttar Pradesh,Pratapgarh,9,43,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_PRATAPGARH,Uttar Pradesh,PRATAPGARH,Uttar Pradesh,PRATAPGARH,Census 2011,Census 2011,447,Uttar Pradesh,Pratapgarh,9,42,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_RAE_BARELI,Uttar Pradesh,RAE BARELI,Uttar Pradesh,RAE BARELI,Census 2001,Census 2001,281,Uttar Pradesh,Rae Bareli,9,28,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_RAE_BARELI,Uttar Pradesh,RAE BARELI,Uttar Pradesh,RAE BARELI,Census 2011,Census 2011,458,Uttar Pradesh,Rae Bareli,9,27,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_RAMPUR,Uttar Pradesh,RAMPUR,Uttar Pradesh,RAMPUR,Census 2001,Census 2001,410,Uttar Pradesh,Rampur,9,5,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_RAMPUR,Uttar Pradesh,RAMPUR,Uttar Pradesh,RAMPUR,Census 2011,Census 2011,473,Uttar Pradesh,Rampur,9,5,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_UTTAR_PRADESH_RUDRA_PRAYAG,Uttar Pradesh,RUDRA PRAYAG,Uttar Pradesh,RUDRA PRAYAG,Census 2001,Census 2001,6,Uttar Pradesh,Auraiya,9,32,working_fuzzy_same_state,working_fallback,1,0.0,0.555556,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_UTTAR_PRADESH_RUDRA_PRAYAG,Uttar Pradesh,RUDRA PRAYAG,Uttar Pradesh,RUDRA PRAYAG,Census 2011,Census 2011,27,Uttar Pradesh,Auraiya,9,31,working_fuzzy_same_state,working_fallback,1,0.0,0.555556,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
