State_Name,Crop,Season,State_Zone,Crop_Group,Window_Type,Start_Month,Start_Day,Start_Year_Offset,End_Month,End_Day,End_Year_Offset,Window_Days,Example_Crop_Year,Example_Start_Date,Example_End_Date,Observed_Rows_1997_2014,Observed_Districts_1997_2014,Rule_Level,Rule_Version,Rule_Status,Rule_Basis,Special_Note,Dataset_Reference,Season_Reference
Telangana,Samai,Rabi,south_coastal,minor_cereal,crop_cycle_estimate,10,1,0,1,13,1,105,2010,2010-10-01,2011-01-13,1,1,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 105-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Telangana,Sesamum,Kharif,south_coastal,sesame,crop_cycle_estimate,5,15,0,8,22,0,100,2010,2010-05-15,2010-08-22,146,9,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 100-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Telangana,Sesamum,Rabi,south_coastal,sesame,crop_cycle_estimate,10,1,0,1,8,1,100,2010,2010-10-01,2011-01-08,131,9,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 100-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Telangana,Small millets,Kharif,south_coastal,minor_cereal,crop_cycle_estimate,5,15,0,8,27,0,105,2010,2010-05-15,2010-08-27,41,7,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 105-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Telangana,Small millets,Rabi,south_coastal,minor_cereal,crop_cycle_estimate,10,1,0,1,13,1,105,2010,2010-10-01,2011-01-13,7,4,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 105-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Telangana,Soyabean,Kharif,south_coastal,soybean,crop_cycle_estimate,5,15,0,9,1,0,110,2010,2010-05-15,2010-09-01,72,9,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 110-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Telangana,Soyabean,Rabi,south_coastal,soybean,crop_cycle_estimate,10,1,0,1,18,1,110,2010,2010-10-01,2011-01-18,6,3,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 110-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Telangana,Soyabean,Whole Year,south_coastal,soybean,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,8,8,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Telangana,Sugarcane,Kharif,south_coastal,sugarcane,crop_cycle_estimate,5,15,0,5,14,1,365,2010,2010-05-15,2011-05-14,41,9,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 365-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Telangana,Sugarcane,Whole Year,south_coastal,sugarcane,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,104,8,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Telangana,Sunflower,Kharif,south_coastal,sunflower,crop_cycle_estimate,5,15,0,9,1,0,110,2010,2010-05-15,2010-09-01,81,9,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 110-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Telangana,Sunflower,Rabi,south_coastal,sunflower,crop_cycle_estimate,10,1,0,1,18,1,110,2010,2010-10-01,2011-01-18,66,9,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 110-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Telangana,Sunflower,Whole Year,south_coastal,sunflower,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,54,9,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Telangana,Sweet potato,Kharif,south_coastal,sweet_potato,crop_cycle_estimate,5,15,0,9,11,0,120,2010,2010-05-15,2010-09-11,2,2,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Telangana,Sweet potato,Rabi,south_coastal,sweet_potato,crop_cycle_estimate,10,1,0,1,28,1,120,2010,2010-10-01,2011-01-28,8,4,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Telangana,Sweet potato,Whole Year,south_coastal,sweet_potato,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,49,6,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Telangana,Tapioca,Whole Year,south_coastal,tapioca,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,5,3,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Telangana,Tobacco,Kharif,south_coastal,tobacco,crop_cycle_estimate,5,15,0,10,11,0,150,2010,2010-05-15,2010-10-11,13,7,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Telangana,Tobacco,Rabi,south_coastal,tobacco,crop_cycle_estimate,10,1,0,2,27,1,150,2010,2010-10-01,2011-02-27,29,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Telangana,Tobacco,Whole Year,south_coastal,tobacco,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,100,8,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Telangana,Tomato,Whole Year,south_coastal,vegetable,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,18,9,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Telangana,Turmeric,Kharif,south_coastal,turmeric,crop_cycle_estimate,5,15,0,2,8,1,270,2010,2010-05-15,2011-02-08,36,9,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 270-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Telangana,Turmeric,Whole Year,south_coastal,turmeric,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,95,9,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Telangana,Urad,Kharif,south_coastal,black_gram,crop_cycle_estimate,5,15,0,8,17,0,95,2010,2010-05-15,2010-08-17,141,9,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 95-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Telangana,Urad,Rabi,south_coastal,black_gram,crop_cycle_estimate,10,1,0,1,3,1,95,2010,2010-10-01,2011-01-03,139,9,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 95-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Telangana,Varagu,Kharif,south_coastal,minor_cereal,crop_cycle_estimate,5,15,0,8,27,0,105,2010,2010-05-15,2010-08-27,1,1,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 105-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Telangana,Varagu,Rabi,south_coastal,minor_cereal,crop_cycle_estimate,10,1,0,1,13,1,105,2010,2010-10-01,2011-01-13,1,1,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 105-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Telangana,Wheat,Rabi,south_coastal,wheat,crop_cycle_estimate,10,16,0,3,14,1,150,2010,2010-10-16,2011-03-14,117,7,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Telangana,other fibres,Whole Year,south_coastal,other_fibre,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,1,1,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Telangana,other misc. pulses,Kharif,south_coastal,other_pulse,crop_cycle_estimate,5,15,0,9,11,0,120,2010,2010-05-15,2010-09-11,7,7,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Telangana,other misc. pulses,Rabi,south_coastal,other_pulse,crop_cycle_estimate,10,1,0,1,28,1,120,2010,2010-10-01,2011-01-28,7,7,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Telangana,other oilseeds,Kharif,south_coastal,other_oilseed,crop_cycle_estimate,5,15,0,9,11,0,120,2010,2010-05-15,2010-09-11,16,4,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Telangana,other oilseeds,Rabi,south_coastal,other_oilseed,crop_cycle_estimate,10,1,0,1,28,1,120,2010,2010-10-01,2011-01-28,5,5,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Tripura,Arhar/Tur,Kharif,east_northeast,pigeon_pea,crop_cycle_estimate,4,30,0,11,15,0,200,2010,2010-04-30,2010-11-15,120,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 200-day cycle starting from the east_northeast Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Tripura,Cotton(lint),Kharif,east_northeast,cotton,crop_cycle_estimate,4,30,0,11,25,0,210,2010,2010-04-30,2010-11-25,160,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 210-day cycle starting from the east_northeast Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Tripura,Gram,Rabi,east_northeast,chickpea,crop_cycle_estimate,10,30,0,3,8,1,130,2010,2010-10-30,2011-03-08,104,7,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 130-day cycle starting from the east_northeast Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Tripura,Groundnut,Kharif,east_northeast,groundnut,crop_cycle_estimate,5,15,0,9,11,0,120,2010,2010-05-15,2010-09-11,120,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the east_northeast Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Tripura,Groundnut,Rabi,east_northeast,groundnut,crop_cycle_estimate,10,15,0,2,11,1,120,2010,2010-10-15,2011-02-11,118,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the east_northeast Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Tripura,Jute,Kharif,east_northeast,jute_mesta,crop_cycle_estimate,4,15,0,9,11,0,150,2010,2010-04-15,2010-09-11,120,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the east_northeast Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Tripura,Jute & mesta,Kharif,east_northeast,jute_mesta,crop_cycle_estimate,4,15,0,9,11,0,150,2010,2010-04-15,2010-09-11,12,4,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the east_northeast Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Tripura,Jute & mesta,Whole Year,east_northeast,jute_mesta,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,8,4,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Tripura,Maize,Kharif,east_northeast,maize,crop_cycle_estimate,5,15,0,9,11,0,120,2010,2010-05-15,2010-09-11,160,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the east_northeast Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Tripura,Masoor,Rabi,east_northeast,lentil,crop_cycle_estimate,10,15,0,2,11,1,120,2010,2010-10-15,2011-02-11,120,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the east_northeast Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Tripura,Mesta,Kharif,east_northeast,jute_mesta,crop_cycle_estimate,4,15,0,9,11,0,150,2010,2010-04-15,2010-09-11,120,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the east_northeast Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Tripura,Moong(Green Gram),Kharif,east_northeast,green_gram,crop_cycle_estimate,5,15,0,8,12,0,90,2010,2010-05-15,2010-08-12,120,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 90-day cycle starting from the east_northeast Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Tripura,Moong(Green Gram),Rabi,east_northeast,green_gram,crop_cycle_estimate,10,15,0,1,12,1,90,2010,2010-10-15,2011-01-12,120,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 90-day cycle starting from the east_northeast Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Tripura,Oilseeds total,Whole Year,east_northeast,aggregate_oilseeds,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,40,4,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Tripura,Other Kharif pulses,Kharif,east_northeast,aggregate_kharif_pulses,aggregate_reporting_window,5,15,0,11,30,0,200,2010,2010-05-15,2010-11-30,128,8,state_zone+crop+season,v1.0,decided_project_convention,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Tripura,Other Rabi pulses,Rabi,east_northeast,aggregate_rabi_pulses,aggregate_reporting_window,10,15,0,4,30,1,198,2010,2010-10-15,2011-04-30,108,8,state_zone+crop+season,v1.0,decided_project_convention,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Tripura,Peas & beans (Pulses),Rabi,east_northeast,other_pulse,crop_cycle_estimate,10,15,0,2,11,1,120,2010,2010-10-15,2011-02-11,120,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the east_northeast Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Tripura,Potato,Whole Year,east_northeast,potato,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,40,4,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Tripura,Rapeseed &Mustard,Rabi,east_northeast,rapeseed_mustard,crop_cycle_estimate,10,30,0,3,18,1,140,2010,2010-10-30,2011-03-18,120,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 140-day cycle starting from the east_northeast Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Tripura,Rice,Kharif,east_northeast,rice,crop_cycle_estimate,5,15,0,10,11,0,150,2010,2010-05-15,2010-10-11,160,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the east_northeast Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Tripura,Sesamum,Kharif,east_northeast,sesame,crop_cycle_estimate,5,15,0,8,22,0,100,2010,2010-05-15,2010-08-22,120,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 100-day cycle starting from the east_northeast Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Tripura,Sugarcane,Whole Year,east_northeast,sugarcane,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,160,8,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Tripura,Urad,Kharif,east_northeast,black_gram,crop_cycle_estimate,5,15,0,8,17,0,95,2010,2010-05-15,2010-08-17,120,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 95-day cycle starting from the east_northeast Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Tripura,Urad,Rabi,east_northeast,black_gram,crop_cycle_estimate,10,15,0,1,17,1,95,2010,2010-10-15,2011-01-17,118,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 95-day cycle starting from the east_northeast Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Tripura,Wheat,Rabi,east_northeast,wheat,crop_cycle_estimate,10,30,0,3,28,1,150,2010,2010-10-30,2011-03-28,160,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the east_northeast Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Tripura,other oilseeds,Whole Year,east_northeast,other_oilseed,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,8,4,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Uttar Pradesh,Arhar/Tur,Kharif,north_northwest,pigeon_pea,crop_cycle_estimate,5,31,0,12,16,0,200,2010,2010-05-31,2010-12-16,2148,85,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 200-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Bajra,Kharif,north_northwest,pearl_millet,crop_cycle_estimate,6,15,0,9,22,0,100,2010,2010-06-15,2010-09-22,2350,76,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 100-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Banana,Summer,north_northwest,fruit_perennial,seasonal_reporting_window,3,1,1,6,30,1,122,2010,2011-03-01,2011-06-30,364,50,state_zone+crop+season,v1.0,decided_project_convention,Perennial or plantation crop mapped to its recorded reporting season.,Seasonal reporting window for a perennial/plantation crop; not its full biological life cycle.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Zaid_crop
Uttar Pradesh,Banana,Whole Year,north_northwest,fruit_perennial,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,174,37,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Uttar Pradesh,Barley,Rabi,north_northwest,barley,crop_cycle_estimate,10,30,0,3,8,1,130,2010,2010-10-30,2011-03-08,2582,88,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 130-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Uttar Pradesh,Castor seed,Kharif,north_northwest,castor,crop_cycle_estimate,5,31,0,11,26,0,180,2010,2010-05-31,2010-11-26,44,16,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 180-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Castor seed,Rabi,north_northwest,castor,crop_cycle_estimate,10,15,0,4,12,1,180,2010,2010-10-15,2011-04-12,24,12,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 180-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Uttar Pradesh,Coriander,Rabi,north_northwest,coriander,crop_cycle_estimate,10,15,0,2,11,1,120,2010,2010-10-15,2011-02-11,878,72,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
