district_id,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,valid_from,valid_to,latitude,longitude,point_method,match_method,match_status,override_type,override_confidence,override_evidence,override_review_status,geometry_source,coordinate_source,crop_rows,unique_years,unique_crops,unique_seasons,notes
IND_MANIPUR_UKHRUL,Manipur,UKHRUL,Manipur,UKHRUL,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,392,18,43,6,
IND_MEGHALAYA_EAST_GARO_HILLS,Meghalaya,EAST GARO HILLS,Meghalaya,EAST GARO HILLS,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,936,18,39,6,
IND_MEGHALAYA_EAST_JAINTIA_HILLS,Meghalaya,EAST JAINTIA HILLS,Meghalaya,EAST JAINTIA HILLS,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,650,18,30,6,
IND_MEGHALAYA_EAST_KHASI_HILLS,Meghalaya,EAST KHASI HILLS,Meghalaya,EAST KHASI HILLS,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,607,18,29,6,
IND_MEGHALAYA_NORTH_GARO_HILLS,Meghalaya,NORTH GARO HILLS,Meghalaya,NORTH GARO HILLS,2013,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,117,2,30,6,
IND_MEGHALAYA_RI_BHOI,Meghalaya,RI BHOI,Meghalaya,RI BHOI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,603,18,30,6,
IND_MEGHALAYA_SOUTH_GARO_HILLS,Meghalaya,SOUTH GARO HILLS,Meghalaya,SOUTH GARO HILLS,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,868,18,37,6,
IND_MEGHALAYA_SOUTH_WEST_GARO_HILLS,Meghalaya,SOUTH WEST GARO HILLS,Meghalaya,SOUTH WEST GARO HILLS,2013,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,121,2,31,6,
IND_MEGHALAYA_SOUTH_WEST_KHASI_HILLS,Meghalaya,SOUTH WEST KHASI HILLS,Meghalaya,SOUTH WEST KHASI HILLS,2013,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,73,2,19,6,
IND_MEGHALAYA_WEST_GARO_HILLS,Meghalaya,WEST GARO HILLS,Meghalaya,WEST GARO HILLS,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,964,18,40,6,
IND_MEGHALAYA_WEST_JAINTIA_HILLS,Meghalaya,WEST JAINTIA HILLS,Meghalaya,WEST JAINTIA HILLS,2013,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,77,2,20,6,
IND_MEGHALAYA_WEST_KHASI_HILLS,Meghalaya,WEST KHASI HILLS,Meghalaya,WEST KHASI HILLS,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,683,18,31,6,
IND_MIZORAM_AIZAWL,Mizoram,AIZAWL,Mizoram,AIZAWL,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,427,18,26,4,
IND_MIZORAM_CHAMPHAI,Mizoram,CHAMPHAI,Mizoram,CHAMPHAI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,348,18,21,4,
IND_MIZORAM_KOLASIB,Mizoram,KOLASIB,Mizoram,KOLASIB,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,437,18,24,4,
IND_MIZORAM_LAWNGTLAI,Mizoram,LAWNGTLAI,Mizoram,LAWNGTLAI,2004,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,184,11,20,4,
IND_MIZORAM_LUNGLEI,Mizoram,LUNGLEI,Mizoram,LUNGLEI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,449,18,25,4,
IND_MIZORAM_MAMIT,Mizoram,MAMIT,Mizoram,MAMIT,2003,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,287,12,23,4,
IND_MIZORAM_SAIHA,Mizoram,SAIHA,Mizoram,SAIHA,2003,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,188,12,20,4,
IND_MIZORAM_SERCHHIP,Mizoram,SERCHHIP,Mizoram,SERCHHIP,2004,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,136,11,14,4,
IND_NAGALAND_DIMAPUR,Nagaland,DIMAPUR,Nagaland,DIMAPUR,2000,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,822,15,44,3,
IND_NAGALAND_KIPHIRE,Nagaland,KIPHIRE,Nagaland,KIPHIRE,2008,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,342,7,40,2,
IND_NAGALAND_KOHIMA,Nagaland,KOHIMA,Nagaland,KOHIMA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,848,18,47,3,
IND_NAGALAND_LONGLENG,Nagaland,LONGLENG,Nagaland,LONGLENG,2008,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,306,7,39,2,
IND_NAGALAND_MOKOKCHUNG,Nagaland,MOKOKCHUNG,Nagaland,MOKOKCHUNG,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,856,18,48,3,
IND_NAGALAND_MON,Nagaland,MON,Nagaland,MON,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,867,18,49,3,
IND_NAGALAND_PEREN,Nagaland,PEREN,Nagaland,PEREN,2008,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,354,7,35,2,
IND_NAGALAND_PHEK,Nagaland,PHEK,Nagaland,PHEK,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,830,18,46,3,
IND_NAGALAND_TUENSANG,Nagaland,TUENSANG,Nagaland,TUENSANG,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,774,18,47,3,
IND_NAGALAND_WOKHA,Nagaland,WOKHA,Nagaland,WOKHA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,898,18,48,3,
IND_NAGALAND_ZUNHEBOTO,Nagaland,ZUNHEBOTO,Nagaland,ZUNHEBOTO,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,808,18,45,3,
IND_ODISHA_ANUGUL,Odisha,ANUGUL,Odisha,ANUGUL,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,947,18,35,6,
IND_ODISHA_BALANGIR,Odisha,BALANGIR,Odisha,BALANGIR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,991,18,38,6,
IND_ODISHA_BALESHWAR,Odisha,BALESHWAR,Odisha,BALESHWAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,727,18,32,6,
IND_ODISHA_BARGARH,Odisha,BARGARH,Odisha,BARGARH,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,879,18,34,6,
IND_ODISHA_BHADRAK,Odisha,BHADRAK,Odisha,BHADRAK,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,653,18,28,6,
IND_ODISHA_BOUDH,Odisha,BOUDH,Odisha,BOUDH,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,909,18,34,6,
IND_ODISHA_CUTTACK,Odisha,CUTTACK,Odisha,CUTTACK,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,927,18,33,6,
IND_ODISHA_DEOGARH,Odisha,DEOGARH,Odisha,DEOGARH,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,891,18,32,6,
IND_ODISHA_DHENKANAL,Odisha,DHENKANAL,Odisha,DHENKANAL,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,897,18,32,6,
IND_ODISHA_GAJAPATI,Odisha,GAJAPATI,Odisha,GAJAPATI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,871,18,37,6,
IND_ODISHA_GANJAM,Odisha,GANJAM,Odisha,GANJAM,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1001,18,38,6,
IND_ODISHA_JAGATSINGHAPUR,Odisha,JAGATSINGHAPUR,Odisha,JAGATSINGHAPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,673,18,31,6,
IND_ODISHA_JAJAPUR,Odisha,JAJAPUR,Odisha,JAJAPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,803,18,32,6,
IND_ODISHA_JHARSUGUDA,Odisha,JHARSUGUDA,Odisha,JHARSUGUDA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,747,18,30,6,
IND_ODISHA_KALAHANDI,Odisha,KALAHANDI,Odisha,KALAHANDI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,951,18,40,6,
IND_ODISHA_KANDHAMAL,Odisha,KANDHAMAL,Odisha,KANDHAMAL,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,845,18,36,6,
IND_ODISHA_KENDRAPARA,Odisha,KENDRAPARA,Odisha,KENDRAPARA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,653,18,29,6,
IND_ODISHA_KENDUJHAR,Odisha,KENDUJHAR,Odisha,KENDUJHAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,987,18,39,6,
IND_ODISHA_KHORDHA,Odisha,KHORDHA,Odisha,KHORDHA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,829,18,33,6,
IND_ODISHA_KORAPUT,Odisha,KORAPUT,Odisha,KORAPUT,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,979,18,39,6,
IND_ODISHA_MALKANGIRI,Odisha,MALKANGIRI,Odisha,MALKANGIRI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,721,18,35,6,
IND_ODISHA_MAYURBHANJ,Odisha,MAYURBHANJ,Odisha,MAYURBHANJ,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1009,18,38,6,
IND_ODISHA_NABARANGPUR,Odisha,NABARANGPUR,Odisha,NABARANGPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,861,18,38,6,
IND_ODISHA_NAYAGARH,Odisha,NAYAGARH,Odisha,NAYAGARH,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,881,18,37,6,
IND_ODISHA_NUAPADA,Odisha,NUAPADA,Odisha,NUAPADA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,913,18,40,6,
IND_ODISHA_PURI,Odisha,PURI,Odisha,PURI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,649,18,30,6,
IND_ODISHA_RAYAGADA,Odisha,RAYAGADA,Odisha,RAYAGADA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,987,18,35,6,
IND_ODISHA_SAMBALPUR,Odisha,SAMBALPUR,Odisha,SAMBALPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,919,18,32,6,
IND_ODISHA_SONEPUR,Odisha,SONEPUR,Odisha,SONEPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,833,18,34,6,
IND_ODISHA_SUNDARGARH,Odisha,SUNDARGARH,Odisha,SUNDARGARH,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,973,18,38,6,
IND_PUDUCHERRY_KARAIKAL,Puducherry,KARAIKAL,Puducherry,KARAIKAL,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,413,17,24,6,
IND_PUDUCHERRY_MAHE,Puducherry,MAHE,Puducherry,MAHE,1998,2011,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,174,14,15,3,
IND_PUDUCHERRY_PONDICHERRY,Puducherry,PONDICHERRY,Puducherry,PONDICHERRY,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,864,17,31,6,
IND_PUDUCHERRY_YANAM,Puducherry,YANAM,Puducherry,YANAM,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,242,17,17,6,
IND_PUNJAB_AMRITSAR,Punjab,AMRITSAR,Punjab,AMRITSAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,386,18,18,3,
IND_PUNJAB_BARNALA,Punjab,BARNALA,Punjab,BARNALA,2007,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,132,8,10,3,
IND_PUNJAB_BATHINDA,Punjab,BATHINDA,Punjab,BATHINDA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,367,18,15,3,
IND_PUNJAB_FARIDKOT,Punjab,FARIDKOT,Punjab,FARIDKOT,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,280,18,13,3,
IND_PUNJAB_FATEHGARH_SAHIB,Punjab,FATEHGARH SAHIB,Punjab,FATEHGARH SAHIB,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,223,18,14,3,
IND_PUNJAB_FAZILKA,Punjab,FAZILKA,Punjab,FAZILKA,2011,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,51,4,10,3,
IND_PUNJAB_FIROZEPUR,Punjab,FIROZEPUR,Punjab,FIROZEPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,384,18,19,3,
IND_PUNJAB_GURDASPUR,Punjab,GURDASPUR,Punjab,GURDASPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,333,18,17,3,
IND_PUNJAB_HOSHIARPUR,Punjab,HOSHIARPUR,Punjab,HOSHIARPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,409,18,18,3,
IND_PUNJAB_JALANDHAR,Punjab,JALANDHAR,Punjab,JALANDHAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,341,18,18,3,
IND_PUNJAB_KAPURTHALA,Punjab,KAPURTHALA,Punjab,KAPURTHALA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,238,18,16,3,
IND_PUNJAB_LUDHIANA,Punjab,LUDHIANA,Punjab,LUDHIANA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,368,18,19,3,
IND_PUNJAB_MANSA,Punjab,MANSA,Punjab,MANSA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,358,18,14,3,
IND_PUNJAB_MOGA,Punjab,MOGA,Punjab,MOGA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,295,18,13,3,
IND_PUNJAB_MUKTSAR,Punjab,MUKTSAR,Punjab,MUKTSAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,360,18,18,3,
IND_PUNJAB_NAWANSHAHR,Punjab,NAWANSHAHR,Punjab,NAWANSHAHR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,248,18,16,3,
IND_PUNJAB_PATHANKOT,Punjab,PATHANKOT,Punjab,PATHANKOT,2011,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,52,4,10,3,
IND_PUNJAB_PATIALA,Punjab,PATIALA,Punjab,PATIALA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,369,18,17,3,
IND_PUNJAB_RUPNAGAR,Punjab,RUPNAGAR,Punjab,RUPNAGAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,331,18,18,3,
IND_PUNJAB_S,Punjab,S,Punjab,S.A.S NAGAR,2006,2014,,,,manual_override_strong,pending_boundary_confirmation,truncated_name,strong,73 shared Crop_Year+Season+Crop rows; 55 same Area; 0 same Production; 0 same yield; 0 exact data-row matches; ratio hits x10/x100/x1000 = 17/72/0; candidate name contains one of the requested Punjab review terms,ready_for_crosswalk_override_review,,,73,9,12,3,
IND_PUNJAB_S_A_S_NAGAR,Punjab,S.A.S NAGAR,Punjab,S.A.S NAGAR,2006,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,73,9,12,3,
IND_PUNJAB_SANGRUR,Punjab,SANGRUR,Punjab,SANGRUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,425,18,20,3,
IND_PUNJAB_TARN_TARAN,Punjab,TARN TARAN,Punjab,TARN TARAN,2006,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,161,9,14,3,
IND_RAJASTHAN_AJMER,Rajasthan,AJMER,Rajasthan,AJMER,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,887,18,41,3,
IND_RAJASTHAN_ALWAR,Rajasthan,ALWAR,Rajasthan,ALWAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,924,18,49,3,
IND_RAJASTHAN_BANSWARA,Rajasthan,BANSWARA,Rajasthan,BANSWARA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,915,18,43,3,
IND_RAJASTHAN_BARAN,Rajasthan,BARAN,Rajasthan,BARAN,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,900,18,46,3,
IND_RAJASTHAN_BARMER,Rajasthan,BARMER,Rajasthan,BARMER,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,583,18,30,3,
IND_RAJASTHAN_BHARATPUR,Rajasthan,BHARATPUR,Rajasthan,BHARATPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,950,18,45,3,
IND_RAJASTHAN_BHILWARA,Rajasthan,BHILWARA,Rajasthan,BHILWARA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,976,18,45,3,
IND_RAJASTHAN_BIKANER,Rajasthan,BIKANER,Rajasthan,BIKANER,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,721,18,39,3,
IND_RAJASTHAN_BUNDI,Rajasthan,BUNDI,Rajasthan,BUNDI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,934,18,43,3,
IND_RAJASTHAN_CHITTORGARH,Rajasthan,CHITTORGARH,Rajasthan,CHITTORGARH,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1002,18,46,3,
IND_RAJASTHAN_CHURU,Rajasthan,CHURU,Rajasthan,CHURU,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,571,18,31,3,
IND_RAJASTHAN_DAUSA,Rajasthan,DAUSA,Rajasthan,DAUSA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,849,18,41,3,
IND_RAJASTHAN_DHOLPUR,Rajasthan,DHOLPUR,Rajasthan,DHOLPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,857,18,40,3,
IND_RAJASTHAN_DUNGARPUR,Rajasthan,DUNGARPUR,Rajasthan,DUNGARPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,862,18,41,3,
IND_RAJASTHAN_GANGANAGAR,Rajasthan,GANGANAGAR,Rajasthan,GANGANAGAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,862,18,43,3,
IND_RAJASTHAN_HANUMANGARH,Rajasthan,HANUMANGARH,Rajasthan,HANUMANGARH,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,793,18,41,3,
IND_RAJASTHAN_JAIPUR,Rajasthan,JAIPUR,Rajasthan,JAIPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,898,18,41,3,
IND_RAJASTHAN_JAISALMER,Rajasthan,JAISALMER,Rajasthan,JAISALMER,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,567,18,32,3,
IND_RAJASTHAN_JALORE,Rajasthan,JALORE,Rajasthan,JALORE,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,806,18,42,3,
IND_RAJASTHAN_JHALAWAR,Rajasthan,JHALAWAR,Rajasthan,JHALAWAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,923,18,47,3,
IND_RAJASTHAN_JHUNJHUNU,Rajasthan,JHUNJHUNU,Rajasthan,JHUNJHUNU,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,726,18,42,3,
IND_RAJASTHAN_JODHPUR,Rajasthan,JODHPUR,Rajasthan,JODHPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,709,18,40,3,
IND_RAJASTHAN_KARAULI,Rajasthan,KARAULI,Rajasthan,KARAULI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,877,18,41,3,
IND_RAJASTHAN_KOTA,Rajasthan,KOTA,Rajasthan,KOTA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,861,18,41,3,
IND_RAJASTHAN_NAGAUR,Rajasthan,NAGAUR,Rajasthan,NAGAUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,782,18,42,3,
IND_RAJASTHAN_PALI,Rajasthan,PALI,Rajasthan,PALI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,858,18,43,3,
IND_RAJASTHAN_PRATAPGARH,Rajasthan,PRATAPGARH,Rajasthan,PRATAPGARH,2008,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,290,7,33,3,
IND_RAJASTHAN_RAJSAMAND,Rajasthan,RAJSAMAND,Rajasthan,RAJSAMAND,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,877,18,45,3,
IND_RAJASTHAN_SAWAI_MADHOPUR,Rajasthan,SAWAI MADHOPUR,Rajasthan,SAWAI MADHOPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,925,18,39,3,
IND_RAJASTHAN_SIKAR,Rajasthan,SIKAR,Rajasthan,SIKAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,792,18,42,3,
IND_RAJASTHAN_SIROHI,Rajasthan,SIROHI,Rajasthan,SIROHI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,886,18,41,3,
IND_RAJASTHAN_TONK,Rajasthan,TONK,Rajasthan,TONK,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,932,18,44,3,
IND_RAJASTHAN_UDAIPUR,Rajasthan,UDAIPUR,Rajasthan,UDAIPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1001,18,43,3,
IND_SIKKIM_EAST_DISTRICT,Sikkim,EAST DISTRICT,Sikkim,EAST DISTRICT,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,342,18,20,3,
IND_SIKKIM_NORTH_DISTRICT,Sikkim,NORTH DISTRICT,Sikkim,NORTH DISTRICT,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,330,18,19,3,
IND_SIKKIM_SOUTH_DISTRICT,Sikkim,SOUTH DISTRICT,Sikkim,SOUTH DISTRICT,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,352,18,20,3,
IND_SIKKIM_WEST_DISTRICT,Sikkim,WEST DISTRICT,Sikkim,WEST DISTRICT,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,350,18,20,3,
IND_TAMIL_NADU_ARIYALUR,Tamil Nadu,ARIYALUR,Tamil Nadu,ARIYALUR,2009,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,254,6,26,3,
IND_TAMIL_NADU_COIMBATORE,Tamil Nadu,COIMBATORE,Tamil Nadu,COIMBATORE,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1012,18,76,3,
IND_TAMIL_NADU_CUDDALORE,Tamil Nadu,CUDDALORE,Tamil Nadu,CUDDALORE,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,890,18,62,3,
IND_TAMIL_NADU_DHARMAPURI,Tamil Nadu,DHARMAPURI,Tamil Nadu,DHARMAPURI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1004,18,78,3,
IND_TAMIL_NADU_DINDIGUL,Tamil Nadu,DINDIGUL,Tamil Nadu,DINDIGUL,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1123,18,84,3,
IND_TAMIL_NADU_ERODE,Tamil Nadu,ERODE,Tamil Nadu,ERODE,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1047,18,77,3,
IND_TAMIL_NADU_KANCHIPURAM,Tamil Nadu,KANCHIPURAM,Tamil Nadu,KANCHIPURAM,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,758,18,59,3,
IND_TAMIL_NADU_KANNIYAKUMARI,Tamil Nadu,KANNIYAKUMARI,Tamil Nadu,KANNIYAKUMARI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,466,18,51,3,
IND_TAMIL_NADU_KARUR,Tamil Nadu,KARUR,Tamil Nadu,KARUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,888,18,61,3,
IND_TAMIL_NADU_KRISHNAGIRI,Tamil Nadu,KRISHNAGIRI,Tamil Nadu,KRISHNAGIRI,2002,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,665,13,68,3,
IND_TAMIL_NADU_MADURAI,Tamil Nadu,MADURAI,Tamil Nadu,MADURAI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,930,18,70,3,
IND_TAMIL_NADU_NAGAPATTINAM,Tamil Nadu,NAGAPATTINAM,Tamil Nadu,NAGAPATTINAM,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,579,18,51,3,
IND_TAMIL_NADU_NAMAKKAL,Tamil Nadu,NAMAKKAL,Tamil Nadu,NAMAKKAL,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1003,18,76,3,
IND_TAMIL_NADU_PERAMBALUR,Tamil Nadu,PERAMBALUR,Tamil Nadu,PERAMBALUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,906,18,58,3,
IND_TAMIL_NADU_PUDUKKOTTAI,Tamil Nadu,PUDUKKOTTAI,Tamil Nadu,PUDUKKOTTAI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,817,18,58,3,
IND_TAMIL_NADU_RAMANATHAPURAM,Tamil Nadu,RAMANATHAPURAM,Tamil Nadu,RAMANATHAPURAM,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,723,18,46,3,
IND_TAMIL_NADU_SALEM,Tamil Nadu,SALEM,Tamil Nadu,SALEM,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1062,18,82,3,
IND_TAMIL_NADU_SIVAGANGA,Tamil Nadu,SIVAGANGA,Tamil Nadu,SIVAGANGA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,802,18,58,3,
IND_TAMIL_NADU_THANJAVUR,Tamil Nadu,THANJAVUR,Tamil Nadu,THANJAVUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,781,18,60,3,
IND_TAMIL_NADU_THE_NILGIRIS,Tamil Nadu,THE NILGIRIS,Tamil Nadu,THE NILGIRIS,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,553,18,68,3,
IND_TAMIL_NADU_THENI,Tamil Nadu,THENI,Tamil Nadu,THENI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,980,18,74,3,
IND_TAMIL_NADU_THIRUVALLUR,Tamil Nadu,THIRUVALLUR,Tamil Nadu,THIRUVALLUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,762,18,60,3,
