district_year_point_id,district_id,Crop_Year,preferred_census_version,used_census_version,district_point_version_id,weather_point_id,latitude,longitude,assignment_method,assignment_confidence,alternate_layer_used,shared_parent_boundary
DYP_D0ECA22E42D607F9,IND_TAMIL_NADU_THANJAVUR,2001,Census 2001,Census 2001,DPV_C8AE5DAF7B3892ED,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_F0D48135D5777292,IND_TAMIL_NADU_THANJAVUR,2002,Census 2001,Census 2001,DPV_C8AE5DAF7B3892ED,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_0F8197E108F4D573,IND_TAMIL_NADU_THANJAVUR,2003,Census 2001,Census 2001,DPV_C8AE5DAF7B3892ED,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_4854788E1D706CEF,IND_TAMIL_NADU_THANJAVUR,2004,Census 2001,Census 2001,DPV_C8AE5DAF7B3892ED,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_C844A73031DD8DA3,IND_TAMIL_NADU_THANJAVUR,2005,Census 2001,Census 2001,DPV_C8AE5DAF7B3892ED,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_B507F58A684D791B,IND_TAMIL_NADU_THANJAVUR,2006,Census 2011,Census 2011,DPV_820452F181D42AD7,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_AAEE97DDB03C870D,IND_TAMIL_NADU_THANJAVUR,2007,Census 2011,Census 2011,DPV_820452F181D42AD7,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_DA3F2619CFE718F4,IND_TAMIL_NADU_THANJAVUR,2008,Census 2011,Census 2011,DPV_820452F181D42AD7,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_DAB1E304EC4E88E4,IND_TAMIL_NADU_THANJAVUR,2009,Census 2011,Census 2011,DPV_820452F181D42AD7,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_D17839C61F9F4DE1,IND_TAMIL_NADU_THANJAVUR,2010,Census 2011,Census 2011,DPV_820452F181D42AD7,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_F868F7CC284E2364,IND_TAMIL_NADU_THANJAVUR,2011,Census 2011,Census 2011,DPV_820452F181D42AD7,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_BF42612B4F33F898,IND_TAMIL_NADU_THANJAVUR,2012,Census 2011,Census 2011,DPV_820452F181D42AD7,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_C9CE1F5808330122,IND_TAMIL_NADU_THANJAVUR,2013,Census 2011,Census 2011,DPV_820452F181D42AD7,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_8CF6FAEE6A0DF4D8,IND_TAMIL_NADU_THANJAVUR,2014,Census 2011,Census 2011,DPV_820452F181D42AD7,WPT_E914B63D84A380E5F050,10.6609086,79.19259968,confirmed_exact_unique,confirmed,0,0
DYP_3357B28AB60F7BAD,IND_TAMIL_NADU_THE_NILGIRIS,1997,Census 2001,Census 2001,DPV_AC86A90596F5348E,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_BDC7A78E03ACFF22,IND_TAMIL_NADU_THE_NILGIRIS,1998,Census 2001,Census 2001,DPV_AC86A90596F5348E,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_AD8B88E2D122F455,IND_TAMIL_NADU_THE_NILGIRIS,1999,Census 2001,Census 2001,DPV_AC86A90596F5348E,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_FB7AB109BB2596D6,IND_TAMIL_NADU_THE_NILGIRIS,2000,Census 2001,Census 2001,DPV_AC86A90596F5348E,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_A737205A2A8EFDB8,IND_TAMIL_NADU_THE_NILGIRIS,2001,Census 2001,Census 2001,DPV_AC86A90596F5348E,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_9A16E6059F57B720,IND_TAMIL_NADU_THE_NILGIRIS,2002,Census 2001,Census 2001,DPV_AC86A90596F5348E,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_31C11A7DD21CE518,IND_TAMIL_NADU_THE_NILGIRIS,2003,Census 2001,Census 2001,DPV_AC86A90596F5348E,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_3F05765EACF2041C,IND_TAMIL_NADU_THE_NILGIRIS,2004,Census 2001,Census 2001,DPV_AC86A90596F5348E,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_0D5EA6A9EAB6C503,IND_TAMIL_NADU_THE_NILGIRIS,2005,Census 2001,Census 2001,DPV_AC86A90596F5348E,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_243270651A496283,IND_TAMIL_NADU_THE_NILGIRIS,2006,Census 2011,Census 2011,DPV_FA02C3AC6E06824B,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_E61C129BDF06BA45,IND_TAMIL_NADU_THE_NILGIRIS,2007,Census 2011,Census 2011,DPV_FA02C3AC6E06824B,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_E1E3D5B733C1B785,IND_TAMIL_NADU_THE_NILGIRIS,2008,Census 2011,Census 2011,DPV_FA02C3AC6E06824B,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_FF8BD951D9650A6B,IND_TAMIL_NADU_THE_NILGIRIS,2009,Census 2011,Census 2011,DPV_FA02C3AC6E06824B,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_5B56CE671229765B,IND_TAMIL_NADU_THE_NILGIRIS,2010,Census 2011,Census 2011,DPV_FA02C3AC6E06824B,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_CE1F78147ACA3799,IND_TAMIL_NADU_THE_NILGIRIS,2011,Census 2011,Census 2011,DPV_FA02C3AC6E06824B,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_AE55BCBF8B71517E,IND_TAMIL_NADU_THE_NILGIRIS,2012,Census 2011,Census 2011,DPV_FA02C3AC6E06824B,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_07EF8F9F5C4CD4E7,IND_TAMIL_NADU_THE_NILGIRIS,2013,Census 2011,Census 2011,DPV_FA02C3AC6E06824B,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_B11559C06F0512ED,IND_TAMIL_NADU_THE_NILGIRIS,2014,Census 2011,Census 2011,DPV_FA02C3AC6E06824B,WPT_DE68FD6AA14BDC25B31B,11.44676152,76.69780405,confirmed_exact_unique,confirmed,0,0
DYP_BD3F817E82703159,IND_TAMIL_NADU_THENI,1997,Census 2001,Census 2001,DPV_989F866DF36899E9,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_00E829696CBFCF5F,IND_TAMIL_NADU_THENI,1998,Census 2001,Census 2001,DPV_989F866DF36899E9,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_71DD242A3CE83EBD,IND_TAMIL_NADU_THENI,1999,Census 2001,Census 2001,DPV_989F866DF36899E9,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_615EDD636FF22A3C,IND_TAMIL_NADU_THENI,2000,Census 2001,Census 2001,DPV_989F866DF36899E9,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_0100021BCD478359,IND_TAMIL_NADU_THENI,2001,Census 2001,Census 2001,DPV_989F866DF36899E9,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_09E01B0B3B9AE528,IND_TAMIL_NADU_THENI,2002,Census 2001,Census 2001,DPV_989F866DF36899E9,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_4A574427E47000A0,IND_TAMIL_NADU_THENI,2003,Census 2001,Census 2001,DPV_989F866DF36899E9,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_6A525E21E28D07E3,IND_TAMIL_NADU_THENI,2004,Census 2001,Census 2001,DPV_989F866DF36899E9,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_9594A65F0E7E127D,IND_TAMIL_NADU_THENI,2005,Census 2001,Census 2001,DPV_989F866DF36899E9,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_E06C1B3E537CE3C2,IND_TAMIL_NADU_THENI,2006,Census 2011,Census 2011,DPV_BFF9370B6085FD4B,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_8C4D7704E2BAA322,IND_TAMIL_NADU_THENI,2007,Census 2011,Census 2011,DPV_BFF9370B6085FD4B,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_6DE4E39A707532A0,IND_TAMIL_NADU_THENI,2008,Census 2011,Census 2011,DPV_BFF9370B6085FD4B,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_49F73C40B81D070B,IND_TAMIL_NADU_THENI,2009,Census 2011,Census 2011,DPV_BFF9370B6085FD4B,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_BD65113C5A6B5EF7,IND_TAMIL_NADU_THENI,2010,Census 2011,Census 2011,DPV_BFF9370B6085FD4B,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_36FFE388F090C128,IND_TAMIL_NADU_THENI,2011,Census 2011,Census 2011,DPV_BFF9370B6085FD4B,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_F40138343BD5192C,IND_TAMIL_NADU_THENI,2012,Census 2011,Census 2011,DPV_BFF9370B6085FD4B,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_A5A0052FA528F096,IND_TAMIL_NADU_THENI,2013,Census 2011,Census 2011,DPV_BFF9370B6085FD4B,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_384A3EEB6783CD00,IND_TAMIL_NADU_THENI,2014,Census 2011,Census 2011,DPV_BFF9370B6085FD4B,WPT_C5E7CEF04A178DBF71DA,9.8679935,77.42469436,confirmed_exact_unique,confirmed,0,0
DYP_57A24D1D680A7FBC,IND_TAMIL_NADU_THIRUVALLUR,1997,Census 2001,Census 2001,DPV_6FB1600A06E88657,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_7CC96B258D890BA3,IND_TAMIL_NADU_THIRUVALLUR,1998,Census 2001,Census 2001,DPV_6FB1600A06E88657,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_75ACCA1796CFDD6F,IND_TAMIL_NADU_THIRUVALLUR,1999,Census 2001,Census 2001,DPV_6FB1600A06E88657,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_386569D5A8911A75,IND_TAMIL_NADU_THIRUVALLUR,2000,Census 2001,Census 2001,DPV_6FB1600A06E88657,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_A08048149C232EDF,IND_TAMIL_NADU_THIRUVALLUR,2001,Census 2001,Census 2001,DPV_6FB1600A06E88657,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_597696CB371E92F5,IND_TAMIL_NADU_THIRUVALLUR,2002,Census 2001,Census 2001,DPV_6FB1600A06E88657,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_FA082F018BD20FD3,IND_TAMIL_NADU_THIRUVALLUR,2003,Census 2001,Census 2001,DPV_6FB1600A06E88657,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_F0DF35CCD5ACEE94,IND_TAMIL_NADU_THIRUVALLUR,2004,Census 2001,Census 2001,DPV_6FB1600A06E88657,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_5969BA549D8125CB,IND_TAMIL_NADU_THIRUVALLUR,2005,Census 2001,Census 2001,DPV_6FB1600A06E88657,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_8EDA1C172A8ED26F,IND_TAMIL_NADU_THIRUVALLUR,2006,Census 2011,Census 2011,DPV_656914B985D0FAAC,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_F94FE4E4CE91B58E,IND_TAMIL_NADU_THIRUVALLUR,2007,Census 2011,Census 2011,DPV_656914B985D0FAAC,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_5FEE76297E0D01D3,IND_TAMIL_NADU_THIRUVALLUR,2008,Census 2011,Census 2011,DPV_656914B985D0FAAC,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_CEEEAA6A9959BB78,IND_TAMIL_NADU_THIRUVALLUR,2009,Census 2011,Census 2011,DPV_656914B985D0FAAC,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_0A6E5FAF300582D6,IND_TAMIL_NADU_THIRUVALLUR,2010,Census 2011,Census 2011,DPV_656914B985D0FAAC,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_2195225513848F9E,IND_TAMIL_NADU_THIRUVALLUR,2011,Census 2011,Census 2011,DPV_656914B985D0FAAC,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_3847D90C258BE085,IND_TAMIL_NADU_THIRUVALLUR,2012,Census 2011,Census 2011,DPV_656914B985D0FAAC,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_5AEBCDB911BA59D5,IND_TAMIL_NADU_THIRUVALLUR,2013,Census 2011,Census 2011,DPV_656914B985D0FAAC,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_B83706639A51A9F7,IND_TAMIL_NADU_THIRUVALLUR,2014,Census 2011,Census 2011,DPV_656914B985D0FAAC,WPT_D95B23E0A3BFE1DE56CD,13.2538646,80.05375471,confirmed_exact_unique,confirmed,0,0
DYP_2D4DC4801DB12941,IND_TAMIL_NADU_THIRUVARUR,1997,Census 2001,Census 2001,DPV_1B97652D7CFE01FA,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_ACD406377DF1AD8F,IND_TAMIL_NADU_THIRUVARUR,1998,Census 2001,Census 2001,DPV_1B97652D7CFE01FA,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_4C72320D8008A55B,IND_TAMIL_NADU_THIRUVARUR,1999,Census 2001,Census 2001,DPV_1B97652D7CFE01FA,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_320A610B6EB9A55F,IND_TAMIL_NADU_THIRUVARUR,2000,Census 2001,Census 2001,DPV_1B97652D7CFE01FA,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_15F097E0DA419611,IND_TAMIL_NADU_THIRUVARUR,2001,Census 2001,Census 2001,DPV_1B97652D7CFE01FA,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_6EE62228D33C250E,IND_TAMIL_NADU_THIRUVARUR,2002,Census 2001,Census 2001,DPV_1B97652D7CFE01FA,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_4EA87961EC5327D8,IND_TAMIL_NADU_THIRUVARUR,2003,Census 2001,Census 2001,DPV_1B97652D7CFE01FA,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_9866826A38EFDC5D,IND_TAMIL_NADU_THIRUVARUR,2004,Census 2001,Census 2001,DPV_1B97652D7CFE01FA,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_8E0405DFD3D0BDC1,IND_TAMIL_NADU_THIRUVARUR,2005,Census 2001,Census 2001,DPV_1B97652D7CFE01FA,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_65878DAFB1D545D0,IND_TAMIL_NADU_THIRUVARUR,2006,Census 2011,Census 2011,DPV_A190459C8B5C8802,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_141B4DBF1A98A8FF,IND_TAMIL_NADU_THIRUVARUR,2007,Census 2011,Census 2011,DPV_A190459C8B5C8802,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_54ADC8756642FA8E,IND_TAMIL_NADU_THIRUVARUR,2008,Census 2011,Census 2011,DPV_A190459C8B5C8802,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_DD7DF49375FD9716,IND_TAMIL_NADU_THIRUVARUR,2009,Census 2011,Census 2011,DPV_A190459C8B5C8802,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_2F7816FBC1AF67B1,IND_TAMIL_NADU_THIRUVARUR,2010,Census 2011,Census 2011,DPV_A190459C8B5C8802,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_27CFB6CB2119794D,IND_TAMIL_NADU_THIRUVARUR,2011,Census 2011,Census 2011,DPV_A190459C8B5C8802,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_CFA550B5F1DBA08D,IND_TAMIL_NADU_THIRUVARUR,2012,Census 2011,Census 2011,DPV_A190459C8B5C8802,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_F94951C5E9E59E14,IND_TAMIL_NADU_THIRUVARUR,2013,Census 2011,Census 2011,DPV_A190459C8B5C8802,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_F529E193F0C8EED0,IND_TAMIL_NADU_THIRUVARUR,2014,Census 2011,Census 2011,DPV_A190459C8B5C8802,WPT_B668A7A6DDB1E10582BE,10.64391987,79.50714296,confirmed_exact_unique,confirmed,0,0
DYP_4E1DB2EA6A86F861,IND_TAMIL_NADU_THOOTHUKUDI,1997,Census 2001,Census 2001,DPV_C2D29D156DDECD0D,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_6EDA0F08124B2908,IND_TAMIL_NADU_THOOTHUKUDI,1998,Census 2001,Census 2001,DPV_C2D29D156DDECD0D,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_DB9E0055C2BDB3BD,IND_TAMIL_NADU_THOOTHUKUDI,1999,Census 2001,Census 2001,DPV_C2D29D156DDECD0D,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_2E97B732A5AAAAA1,IND_TAMIL_NADU_THOOTHUKUDI,2000,Census 2001,Census 2001,DPV_C2D29D156DDECD0D,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_54A0B2EAF35F86C9,IND_TAMIL_NADU_THOOTHUKUDI,2001,Census 2001,Census 2001,DPV_C2D29D156DDECD0D,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_090AF35EC0B1460F,IND_TAMIL_NADU_THOOTHUKUDI,2002,Census 2001,Census 2001,DPV_C2D29D156DDECD0D,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_A6BD498D8206D389,IND_TAMIL_NADU_THOOTHUKUDI,2003,Census 2001,Census 2001,DPV_C2D29D156DDECD0D,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_34D4C03CFEC315B8,IND_TAMIL_NADU_THOOTHUKUDI,2004,Census 2001,Census 2001,DPV_C2D29D156DDECD0D,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_9C79E8C18EE69C69,IND_TAMIL_NADU_THOOTHUKUDI,2005,Census 2001,Census 2001,DPV_C2D29D156DDECD0D,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_01CC42C7192E8A97,IND_TAMIL_NADU_THOOTHUKUDI,2006,Census 2011,Census 2011,DPV_2166B7B208F3D238,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_3A58945FA67DF218,IND_TAMIL_NADU_THOOTHUKUDI,2007,Census 2011,Census 2011,DPV_2166B7B208F3D238,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_32A3C37046DD3651,IND_TAMIL_NADU_THOOTHUKUDI,2008,Census 2011,Census 2011,DPV_2166B7B208F3D238,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_9AD8893FE669E932,IND_TAMIL_NADU_THOOTHUKUDI,2009,Census 2011,Census 2011,DPV_2166B7B208F3D238,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_72B20C35EAE14938,IND_TAMIL_NADU_THOOTHUKUDI,2010,Census 2011,Census 2011,DPV_2166B7B208F3D238,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_BC77DE5B6DDF91D3,IND_TAMIL_NADU_THOOTHUKUDI,2011,Census 2011,Census 2011,DPV_2166B7B208F3D238,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_27D8F1041E29339A,IND_TAMIL_NADU_THOOTHUKUDI,2012,Census 2011,Census 2011,DPV_2166B7B208F3D238,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_0F35D16AD3B99AD3,IND_TAMIL_NADU_THOOTHUKUDI,2013,Census 2011,Census 2011,DPV_2166B7B208F3D238,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_4BBA5A877F73EB05,IND_TAMIL_NADU_THOOTHUKUDI,2014,Census 2011,Census 2011,DPV_2166B7B208F3D238,WPT_27DAB0D32943A8947B17,8.84528108,77.99485639,working_fuzzy_same_state,working_fallback,0,0
DYP_C16E0A8A24F5416B,IND_TAMIL_NADU_TIRUCHIRAPPALLI,1997,Census 2001,Census 2001,DPV_13E9435CF5964937,WPT_A820282B3550DAC894F5,10.8492909,78.7249069,confirmed_exact_unique,confirmed,0,0
DYP_DE3ADB99E2401547,IND_TAMIL_NADU_TIRUCHIRAPPALLI,1998,Census 2001,Census 2001,DPV_13E9435CF5964937,WPT_A820282B3550DAC894F5,10.8492909,78.7249069,confirmed_exact_unique,confirmed,0,0
DYP_18DD35121DCA31A4,IND_TAMIL_NADU_TIRUCHIRAPPALLI,1999,Census 2001,Census 2001,DPV_13E9435CF5964937,WPT_A820282B3550DAC894F5,10.8492909,78.7249069,confirmed_exact_unique,confirmed,0,0
DYP_69CE02582C5B3B99,IND_TAMIL_NADU_TIRUCHIRAPPALLI,2000,Census 2001,Census 2001,DPV_13E9435CF5964937,WPT_A820282B3550DAC894F5,10.8492909,78.7249069,confirmed_exact_unique,confirmed,0,0
DYP_22D717FCFBB25220,IND_TAMIL_NADU_TIRUCHIRAPPALLI,2001,Census 2001,Census 2001,DPV_13E9435CF5964937,WPT_A820282B3550DAC894F5,10.8492909,78.7249069,confirmed_exact_unique,confirmed,0,0
DYP_80EA03FF6B12AC99,IND_TAMIL_NADU_TIRUCHIRAPPALLI,2002,Census 2001,Census 2001,DPV_13E9435CF5964937,WPT_A820282B3550DAC894F5,10.8492909,78.7249069,confirmed_exact_unique,confirmed,0,0
DYP_BBBBACFD059FB873,IND_TAMIL_NADU_TIRUCHIRAPPALLI,2003,Census 2001,Census 2001,DPV_13E9435CF5964937,WPT_A820282B3550DAC894F5,10.8492909,78.7249069,confirmed_exact_unique,confirmed,0,0
DYP_43A4D41962277534,IND_TAMIL_NADU_TIRUCHIRAPPALLI,2004,Census 2001,Census 2001,DPV_13E9435CF5964937,WPT_A820282B3550DAC894F5,10.8492909,78.7249069,confirmed_exact_unique,confirmed,0,0
DYP_FC7C0329C6520B36,IND_TAMIL_NADU_TIRUCHIRAPPALLI,2005,Census 2001,Census 2001,DPV_13E9435CF5964937,WPT_A820282B3550DAC894F5,10.8492909,78.7249069,confirmed_exact_unique,confirmed,0,0
DYP_5D2251444B500F7B,IND_TAMIL_NADU_TIRUCHIRAPPALLI,2006,Census 2011,Census 2011,DPV_793B3C66752A5CC0,WPT_A820282B3550DAC894F5,10.8492909,78.7249069,confirmed_exact_unique,confirmed,0,0
