State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,yield,source_row_id,calendar_rule_key,start_date,end_date,weather_window_days,nominal_rule_window_days,calendar_leap_day_adjustment,calendar_rule_level,calendar_rule_version,calendar_rule_status,calendar_window_type,calendar_state_zone,calendar_crop_group,calendar_rule_basis,calendar_special_note,district_id,district_year_point_id,preferred_census_version,used_census_version,district_point_version_id,weather_point_id,latitude,longitude,point_assignment_method,point_assignment_confidence,alternate_layer_used,shared_parent_boundary,weather_window_id,weather_days_expected,weather_days_present,weather_coverage_ratio,weather_window_valid,rain_sum_mm,rain_mean_mm,rainy_days_ge1mm,dry_days_lt1mm,heavy_rain_days_ge20mm,longest_dry_spell_days,longest_wet_spell_days,temp_mean_c,temp_max_mean_c,temp_min_mean_c,temp_max_absolute_c,temp_min_absolute_c,hot_days_tmax_ge35c,cold_days_tmin_lt10c,humidity_mean_pct,solar_radiation_mean,wind_speed_mean,first_25pct_days,first_25pct_rain_sum_mm,first_25pct_temp_mean_c,first_25pct_longest_dry_spell_days,last_25pct_days,last_25pct_rain_sum_mm,last_25pct_temp_mean_c,last_25pct_heavy_rain_days,State_Name_raw,District_Name_raw,Season_raw,Crop_raw,canonical_state_name,canonical_district_name,Season_canonical,Crop_canonical,district_override_applied,source_name,production_scale_factor,Area_corrected,Production_corrected,yield_source_corrected,target_yield,yield_formula_absolute_difference,_canonical_key,selected_source,source_overlap_status,source_rows_count,legacy_source_row_id,expanded_source_row_id,selected_source_row_id,canonical_crop_row_id,target_unit_group,basic_model_eligibility,basic_exclusion_reason
Arunachal Pradesh,KURUNG KUMEY,2003,Whole Year,Oilseeds total,350.0,301.0,0.86,10565,Arunachal Pradesh|Oilseeds total|Whole Year,2003-07-01,2004-06-30,366,365,1,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,aggregate_oilseeds,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ARUNACHAL_PRADESH_KURUNG_KUMEY,DYP_1EB82828E183E8BC,Census 2001,Census 2011,DPV_923B528143DBE88D,WPT_CB1970C22C463E59C863,27.99138404,93.34244991,alternate_layer_confirmed_name,working_strong,1,0,WW_94ACD27BCF709B0FAC84,366,366,1.0,True,1698.2100000000119,4.639918032786918,184,182,16,50,25,8.6603278688525,13.444125683060088,5.136338797814182,20.85,-5.36,0,265,83.02038251366142,12.291475409835966,1.282978142076507,92,889.0599999999995,14.164891304347847,4,92,630.7500000000073,10.999021739130631,5,Arunachal Pradesh,KURUNG KUMEY,Whole Year,Oilseeds total,Arunachal Pradesh,KURUNG KUMEY,Whole Year,Oilseeds total,0,legacy_source,1.0,350.0,301.0,0.86,0.86,0.0,Arunachal PradeshKURUNG KUMEY2003Whole YearOilseeds total,legacy_source,corroborated_after_scaling,2,10565.0,239186.0,10565,CCR_048C7F990BF66DC085B3,aggregate_crop_category,0,aggregate_category_not_individual_crop
Uttar Pradesh,FARRUKHABAD,1997,Kharif,Total foodgrain,182624.0,459981.0,2.5187324776590154,205996,Uttar Pradesh|Total foodgrain|Kharif,1997-06-15,1997-11-30,169,169,0,state_zone+crop+season,v1.0,decided_project_convention,aggregate_reporting_window,north_northwest,aggregate_foodgrain,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,IND_UTTAR_PRADESH_FARRUKHABAD,DYP_F631D4E97BA33027,Census 2001,Census 2001,DPV_F7604117EE78193B,WPT_A6A9DF92E37BC7C33CE1,27.4369249,79.49775619,confirmed_exact_unique,confirmed,0,0,WW_AFE4F4D5C6B70063790F,169,169,1.0,True,431.3299999999998,2.5522485207100583,72,97,2,23,8,29.057988165680452,34.6726627218935,23.959526627218956,44.41,10.27,86,0,54.198934911242574,17.93763313609463,1.8168047337278115,43,179.21999999999997,34.46581395348834,4,43,31.94999999999999,22.424883720930264,0,Uttar Pradesh,FARRUKHABAD,Kharif,Total foodgrain,Uttar Pradesh,FARRUKHABAD,Kharif,Total foodgrain,0,legacy_source,1.0,182624.0,459981.0,2.5187324776590154,2.5187324776590154,0.0,Uttar PradeshFARRUKHABAD1997KharifTotal foodgrain,legacy_source,legacy_only,1,205996.0,,205996,CCR_04A4E48F102692CB137E,aggregate_crop_category,0,aggregate_category_not_individual_crop
Maharashtra,AKOLA,1997,Kharif,Pulses total,2853.0,1497.0,0.5247108307045215,123170,Maharashtra|Pulses total|Kharif,1997-06-01,1997-11-30,183,183,0,state_zone+crop+season,v1.0,decided_project_convention,aggregate_reporting_window,central_west,aggregate_pulses,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,IND_MAHARASHTRA_AKOLA,DYP_F652A37440CCF4C0,Census 2001,Census 2001,DPV_F9041010A00988D8,WPT_931BCB4C58ACE29B76B4,20.76176928,77.19123502,confirmed_exact_unique,confirmed,0,0,WW_FFE4564A4EA290028655,183,183,1.0,True,822.1199999999997,4.492459016393441,85,98,9,19,12,26.566830601092885,31.745409836065587,22.244371584699426,41.62,16.47,18,0,73.4302732240437,18.184918032786875,2.678797814207654,46,231.57000000000005,29.86565217391305,8,46,160.53999999999985,24.16043478260868,2,Maharashtra,AKOLA,Kharif,Pulses total,Maharashtra,AKOLA,Kharif,Pulses total,0,legacy_source,1.0,2853.0,1497.0,0.5247108307045215,0.5247108307045215,0.0,MaharashtraAKOLA1997KharifPulses total,legacy_source,legacy_only,1,123170.0,,123170,CCR_052285ED42A6375750B9,aggregate_crop_category,0,aggregate_category_not_individual_crop
Arunachal Pradesh,EAST SIANG,2010,Whole Year,Oilseeds total,4730.0,4493.0,0.9498942917547568,10505,Arunachal Pradesh|Oilseeds total|Whole Year,2010-07-01,2011-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,aggregate_oilseeds,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ARUNACHAL_PRADESH_EAST_SIANG,DYP_E85A04B030D18101,Census 2011,Census 2011,DPV_CB302548B2C2F494,WPT_7F824148A10822B1615A,28.1553194,95.40060673,confirmed_exact_unique,confirmed,0,0,WW_7E764245AD371C6AC7CD,365,365,1.0,True,2621.779999999988,7.182958904109556,193,172,42,21,23,23.4089589041094,28.768328767123375,19.222712328767145,41.19,6.87,21,14,70.21547945205533,13.19230136986286,0.5270684931506827,92,1565.010000000013,28.38369565217268,2,92,678.2999999999811,26.777717391304062,11,Arunachal Pradesh,EAST SIANG,Whole Year,Oilseeds total,Arunachal Pradesh,EAST SIANG,Whole Year,Oilseeds total,0,legacy_source,1.0,4730.0,4493.0,0.9498942917547568,0.9498942917547569,1.1102230246251565e-16,Arunachal PradeshEAST SIANG2010Whole YearOilseeds total,legacy_source,corroborated_after_scaling,2,10505.0,366263.0,10505,CCR_05A33CCE6CBE6F61EFA6,aggregate_crop_category,0,aggregate_category_not_individual_crop
Tamil Nadu,TUTICORIN,1997,Whole Year,Pulses total,24295.0,10530.0,0.4334225149207656,185813,Tamil Nadu|Pulses total|Whole Year,1997-07-01,1998-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,aggregate_pulses,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_TAMIL_NADU_TUTICORIN,DYP_C40D99C7C548057C,Census 2001,Census 2001,DPV_F4877E4F439152F6,WPT_A820282B3550DAC894F5,10.8492909,78.7249069,working_fuzzy_same_state,working_fallback,0,0,WW_6F9ADE8F9848C25CB79C,365,365,1.0,True,761.6599999999994,2.0867397260273957,101,264,6,113,16,28.318438356164368,34.540547945205475,23.489780821917833,43.96,16.04,170,0,67.66953424657534,18.779753424657542,2.7653424657534256,92,157.62000000000006,28.709239130434774,15,92,62.039999999999964,32.02239130434778,1,Tamil Nadu,TUTICORIN,Whole Year,Pulses total,Tamil Nadu,TUTICORIN,Whole Year,Pulses total,0,legacy_source,1.0,24295.0,10530.0,0.4334225149207656,0.4334225149207656,0.0,Tamil NaduTUTICORIN1997Whole YearPulses total,legacy_source,legacy_only,1,185813.0,,185813,CCR_05B447F4D32AC1642613,aggregate_crop_category,0,aggregate_category_not_individual_crop
Maharashtra,THANE,1997,Kharif,Pulses total,102.0,52.0,0.5098039215686274,133929,Maharashtra|Pulses total|Kharif,1997-06-01,1997-11-30,183,183,0,state_zone+crop+season,v1.0,decided_project_convention,aggregate_reporting_window,central_west,aggregate_pulses,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,IND_MAHARASHTRA_THANE,DYP_A36BBBD32E00094B,Census 2001,Census 2001,DPV_EC87A004533D313E,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0,WW_90AFEAF640EB8FDFA6A1,183,183,1.0,True,1946.2599999999993,10.635300546448084,110,73,28,18,34,26.211420765027317,30.169617486338787,23.251693989071047,35.73,17.47,2,0,82.75218579234982,16.827595628415285,2.8040983606557384,46,876.31,27.445000000000014,1,46,78.17000000000007,25.905434782608726,1,Maharashtra,THANE,Kharif,Pulses total,Maharashtra,THANE,Kharif,Pulses total,0,legacy_source,1.0,102.0,52.0,0.5098039215686274,0.5098039215686274,0.0,MaharashtraTHANE1997KharifPulses total,legacy_source,legacy_only,1,133929.0,,133929,CCR_0606E347F9B2F508019A,aggregate_crop_category,0,aggregate_category_not_individual_crop
Arunachal Pradesh,EAST KAMENG,2003,Whole Year,Pulses total,585.0,655.0,1.1196581196581197,10269,Arunachal Pradesh|Pulses total|Whole Year,2003-07-01,2004-06-30,366,365,1,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,aggregate_pulses,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ARUNACHAL_PRADESH_EAST_KAMENG,DYP_D4AD47AB8F8CE560,Census 2001,Census 2001,DPV_BE5CBFCCDBD1D452,WPT_877605F1AD3744B4CD3E,27.44485355,93.06611291,confirmed_exact_unique,confirmed,0,0,WW_5EDB2B13A2C10EF0C725,366,366,1.0,True,2330.8700000000026,6.36849726775957,194,172,34,50,26,14.390218579234812,19.16972677595627,10.873278688524646,26.8,-0.15,0,148,82.60415300546423,12.291475409835966,0.6322950819672108,92,1114.5199999999968,19.70413043478228,4,92,948.970000000003,16.932173913043343,16,Arunachal Pradesh,EAST KAMENG,Whole Year,Pulses total,Arunachal Pradesh,EAST KAMENG,Whole Year,Pulses total,0,legacy_source,1.0,585.0,655.0,1.1196581196581197,1.1196581196581197,0.0,Arunachal PradeshEAST KAMENG2003Whole YearPulses total,legacy_source,legacy_only,1,10269.0,,10269,CCR_06455EF0474C88CB2FE6,aggregate_crop_category,0,aggregate_category_not_individual_crop
Gujarat,DANG,1998,Whole Year,Oilseeds total,4900.0,6400.0,1.3061224489795915,58858,Gujarat|Oilseeds total|Whole Year,1998-07-01,1999-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,central_west,aggregate_oilseeds,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_GUJARAT_DANG,DYP_FA176842BB618E87,Census 2001,Census 2001,DPV_9E509BD7A51D28B3,WPT_431223C3F3F765CD9755,20.78543572,73.71011945,working_fuzzy_same_state,working_fallback,0,0,WW_81979BE9A35CFF63FA8E,365,365,1.0,True,1369.399999999999,3.7517808219178055,112,253,20,96,20,25.86421917808221,32.48731506849317,20.682301369862998,44.15,9.13,110,1,61.023342465753416,18.73753424657537,2.8471506849315014,92,1051.899999999999,25.95673913043481,5,92,154.9900000000007,29.861304347826064,2,Gujarat,DANG,Whole Year,Oilseeds total,Gujarat,DANG,Whole Year,Oilseeds total,0,legacy_source,1.0,4900.0,6400.0,1.3061224489795915,1.3061224489795917,2.220446049250313e-16,GujaratDANG1998Whole YearOilseeds total,legacy_source,corroborated_after_scaling,2,58858.0,541986.0,58858,CCR_066241F55BFFEBA33C94,aggregate_crop_category,0,aggregate_category_not_individual_crop
Nagaland,PEREN,2014,Kharif,Oilseeds total,1610.0,1640.0,1.0186335403726707,142467,Nagaland|Oilseeds total|Kharif,2014-05-15,2014-11-30,200,200,0,state_zone+crop+season,v1.0,decided_project_convention,aggregate_reporting_window,east_northeast,aggregate_oilseeds,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,IND_NAGALAND_PEREN,DYP_2248B526BE4A42A6,Census 2011,Census 2011,DPV_70E0F51319D45435,WPT_36E9187D4F528582994A,25.44793995,93.61878787,confirmed_exact_unique,confirmed,0,0,WW_97D6A917D5BF81C7D9F7,200,200,1.0,True,927.5399999999863,4.637699999999931,127,73,9,31,31,23.05404999999977,27.92744999999879,19.266350000000166,33.07,10.18,0,0,82.79125000000087,16.484250000000248,0.1456499999999778,50,342.3999999999978,24.897600000000676,3,50,32.30999999999767,19.373799999999463,0,Nagaland,PEREN,Kharif,Oilseeds total,Nagaland,PEREN,Kharif,Oilseeds total,0,legacy_source,1.0,1610.0,1640.0,1.0186335403726707,1.0186335403726707,0.0,NagalandPEREN2014KharifOilseeds total,legacy_source,corroborated_after_scaling,2,142467.0,437423.0,142467,CCR_06A1A4793B3B006532C8,aggregate_crop_category,0,aggregate_category_not_individual_crop
Tamil Nadu,COIMBATORE,1997,Whole Year,Total foodgrain,160230.0,155430.0,0.9700430630967984,174617,Tamil Nadu|Total foodgrain|Whole Year,1997-07-01,1998-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,aggregate_foodgrain,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_TAMIL_NADU_COIMBATORE,DYP_8172AE9DE31AE5C8,Census 2001,Census 2001,DPV_18CF73F52E9E9925,WPT_898307B3B898B307C73D,10.81145276,77.07841209,confirmed_exact_unique,confirmed,0,0,WW_DA09A050DFA0493EAE39,365,365,1.0,True,1341.3100000000002,3.6748219178082198,178,187,14,97,35,25.00128767123289,30.3787397260274,20.89800000000001,40.25,14.41,83,0,76.71073972602736,18.24898630136984,2.145890410958904,92,533.26,23.384673913043482,6,92,271.03,28.092391304347906,2,Tamil Nadu,COIMBATORE,Whole Year,Total foodgrain,Tamil Nadu,COIMBATORE,Whole Year,Total foodgrain,0,legacy_source,1.0,160230.0,155430.0,0.9700430630967984,0.9700430630967983,1.1102230246251565e-16,Tamil NaduCOIMBATORE1997Whole YearTotal foodgrain,legacy_source,legacy_only,1,174617.0,,174617,CCR_06FD05868D3B6D9B71A2,aggregate_crop_category,0,aggregate_category_not_individual_crop
Maharashtra,AHMEDNAGAR,1997,Kharif,Pulses total,451.0,130.0,0.2882483370288248,122683,Maharashtra|Pulses total|Kharif,1997-06-01,1997-11-30,183,183,0,state_zone+crop+season,v1.0,decided_project_convention,aggregate_reporting_window,central_west,aggregate_pulses,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,IND_MAHARASHTRA_AHMEDNAGAR,DYP_A720E38E597D51F1,Census 2001,Census 2001,DPV_21D92029E0AF0B15,WPT_07CE0D6B69F2CE29608C,19.15693604,74.85524049,working_fuzzy_same_state,working_fallback,0,0,WW_A1F5B1F355BECD0069F8,183,183,1.0,True,550.2299999999999,3.006721311475409,81,102,5,16,10,25.562513661202168,31.45628415300545,21.07486338797814,37.48,15.08,6,0,71.93743169398905,18.032896174863403,3.3716939890710362,46,147.40999999999997,26.930869565217375,6,46,136.70999999999992,24.702391304347795,1,Maharashtra,AHMEDNAGAR,Kharif,Pulses total,Maharashtra,AHMEDNAGAR,Kharif,Pulses total,0,legacy_source,1.0,451.0,130.0,0.2882483370288248,0.28824833702882485,5.551115123125783e-17,MaharashtraAHMEDNAGAR1997KharifPulses total,legacy_source,legacy_only,1,122683.0,,122683,CCR_071F1339A3E1E151E1BC,aggregate_crop_category,0,aggregate_category_not_individual_crop
Uttarakhand,HARIDWAR,2014,Rabi,Pulses total,373.0,125.0,0.3351206434316354,230158,Uttarakhand|Pulses total|Rabi,2014-10-15,2015-04-30,198,198,0,state_zone+crop+season,v1.0,decided_project_convention,aggregate_reporting_window,north_northwest,aggregate_pulses,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,IND_UTTARAKHAND_HARIDWAR,DYP_ECAC22571C2D3FB8,Census 2011,Census 2011,DPV_761CDE3C8960A5F9,WPT_AF62507C758FABF44A02,29.89216611,78.00122398,working_fuzzy_same_state,working_fallback,0,0,WW_C574D4A0901B0C63AFB7,198,198,1.0,True,272.0000000000109,1.3737373737374288,35,163,2,46,4,18.349292929292947,25.359040404040094,13.329343434343613,37.48,4.41,11,54,47.478939393938596,15.842474747474663,1.576262626262619,50,12.000000000003638,19.96780000000028,38,50,73.18000000000029,23.97739999999816,0,Uttarakhand,HARIDWAR,Rabi,Pulses total,Uttarakhand,HARIDWAR,Rabi,Pulses total,0,legacy_source,1.0,373.0,125.0,0.3351206434316354,0.3351206434316354,0.0,UttarakhandHARIDWAR2014RabiPulses total,legacy_source,legacy_only,1,230158.0,,230158,CCR_07DC3A9994808BE98D22,aggregate_crop_category,0,aggregate_category_not_individual_crop
Uttarakhand,NAINITAL,2014,Whole Year,Pulses total,3363.0,2600.0,0.7731192387749034,230605,Uttarakhand|Pulses total|Whole Year,2014-07-01,2015-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,north_northwest,aggregate_pulses,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_UTTARAKHAND_NAINITAL,DYP_1B490A89A2BAADD5,Census 2011,Census 2011,DPV_0C79D15792ACA232,WPT_7E2C31DB9ECD00D64E03,29.29386731,79.41607,confirmed_exact_unique,confirmed,0,0,WW_214D9DD5F3DFFA87C0D3,365,365,1.0,True,1302.279999999988,3.567890410958871,124,241,18,46,18,20.269999999999808,26.563150684931713,15.469698630137232,39.58,2.82,33,83,55.58101369862984,17.644630136985686,1.5810958904109849,92,709.6199999999953,24.510217391302948,6,92,297.630000000001,25.952282608695818,4,Uttarakhand,NAINITAL,Whole Year,Pulses total,Uttarakhand,NAINITAL,Whole Year,Pulses total,0,legacy_source,1.0,3363.0,2600.0,0.7731192387749034,0.7731192387749034,0.0,UttarakhandNAINITAL2014Whole YearPulses total,legacy_source,legacy_only,1,230605.0,,230605,CCR_07EE06E156121D157B00,aggregate_crop_category,0,aggregate_category_not_individual_crop
Arunachal Pradesh,LONGDING,2014,Whole Year,Oilseeds total,279.0,339.0,1.2150537634408602,10850,Arunachal Pradesh|Oilseeds total|Whole Year,2014-07-01,2015-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,aggregate_oilseeds,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ARUNACHAL_PRADESH_LONGDING,DYP_EDCE9A155DDD8D5A,Census 2011,Census 2011,DPV_6378600D88BB2B5A,WPT_06CE402DBA08A89A4004,27.26853481,96.06218313,working_fuzzy_same_state,working_fallback,0,0,WW_33DB3EC573680FDD237F,365,365,1.0,True,2023.8399999999601,5.544767123287562,175,190,31,34,24,21.201479452054816,26.03934246575291,17.248301369863505,33.05,7.93,0,29,76.30687671232783,13.757260273972866,0.22298630136985206,92,870.2999999999847,24.983804347825554,3,92,1006.239999999998,23.66760869565168,17,Arunachal Pradesh,LONGDING,Whole Year,Oilseeds total,Arunachal Pradesh,LONGDING,Whole Year,Oilseeds total,0,legacy_source,1.0,279.0,339.0,1.2150537634408602,1.2150537634408602,0.0,Arunachal PradeshLONGDING2014Whole YearOilseeds total,legacy_source,corroborated_after_scaling,2,10850.0,411273.0,10850,CCR_0848D994FA4F6D0D58F8,aggregate_crop_category,0,aggregate_category_not_individual_crop
Maharashtra,KOLHAPUR,1997,Kharif,Pulses total,142.0,65.0,0.4577464788732394,127963,Maharashtra|Pulses total|Kharif,1997-06-01,1997-11-30,183,183,0,state_zone+crop+season,v1.0,decided_project_convention,aggregate_reporting_window,central_west,aggregate_pulses,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,IND_MAHARASHTRA_KOLHAPUR,DYP_FF87390CAC7BE652,Census 2001,Census 2001,DPV_2A7BD6AF498FA8AA,WPT_DE0AB0B3706E73D0A228,16.46099639,74.08879291,confirmed_exact_unique,confirmed,0,0,WW_B1B5108FCE854134336F,183,183,1.0,True,1282.4499999999991,7.007923497267755,117,66,20,11,44,23.893333333333285,28.25349726775955,20.754863387978148,34.35,18.06,0,0,83.60639344262293,17.113770491803283,3.4931147540983583,46,578.7699999999999,24.716521739130435,1,46,82.60000000000036,24.08543478260866,0,Maharashtra,KOLHAPUR,Kharif,Pulses total,Maharashtra,KOLHAPUR,Kharif,Pulses total,0,legacy_source,1.0,142.0,65.0,0.4577464788732394,0.45774647887323944,5.551115123125783e-17,MaharashtraKOLHAPUR1997KharifPulses total,legacy_source,legacy_only,1,127963.0,,127963,CCR_0896A7EF2D219E28E69F,aggregate_crop_category,0,aggregate_category_not_individual_crop
Sikkim,WEST DISTRICT,2001,Whole Year,Oilseeds total,2000.0,1000.0,0.5,174339,Sikkim|Oilseeds total|Whole Year,2001-07-01,2002-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,aggregate_oilseeds,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_SIKKIM_WEST_DISTRICT,DYP_E75B43BB6811BE15,Census 2001,Census 2001,DPV_9702FDB7E8FB52D4,WPT_0254264E124EF69FBF16,27.36418623,88.188754,working_fuzzy_same_state,working_fallback,0,0,WW_3B94F36A35332282DA59,365,365,1.0,True,719.4600000000028,1.9711232876712403,146,219,1,87,29,5.400493150684897,10.928520547945105,1.4342465753424634,18.2,-11.17,0,364,72.69575342465721,15.19879452054806,1.561205479452059,92,436.86000000000195,11.23380434782601,3,92,187.36999999999944,8.11847826086962,0,Sikkim,WEST DISTRICT,Whole Year,Oilseeds total,Sikkim,WEST DISTRICT,Whole Year,Oilseeds total,0,legacy_source,1.0,2000.0,1000.0,0.5,0.5,0.0,SikkimWEST DISTRICT2001Whole YearOilseeds total,legacy_source,corroborated_after_scaling,2,174339.0,267879.0,174339,CCR_0905A3E8F9FF34B3C3D3,aggregate_crop_category,0,aggregate_category_not_individual_crop
Arunachal Pradesh,UPPER SUBANSIRI,2001,Whole Year,Pulses total,350.0,450.0,1.2857142857142858,11852,Arunachal Pradesh|Pulses total|Whole Year,2001-07-01,2002-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,aggregate_pulses,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ARUNACHAL_PRADESH_UPPER_SUBANSIRI,DYP_DCF8FF6036836C93,Census 2001,Census 2001,DPV_41757A33ECED34B9,WPT_757A2CC185E79F78FD62,28.23225778,94.10779256,confirmed_exact_unique,confirmed,0,0,WW_A555DDF79CA3FD156B97,365,365,1.0,True,1744.5900000000056,4.779698630137002,191,174,16,40,41,18.199205479451884,23.80120547945226,13.585534246575227,33.64,1.51,0,114,74.61602739726041,13.195452054794512,0.5086301369863029,92,876.5300000000116,23.647282608695445,4,92,578.5399999999936,20.81836956521732,3,Arunachal Pradesh,UPPER SUBANSIRI,Whole Year,Pulses total,Arunachal Pradesh,UPPER SUBANSIRI,Whole Year,Pulses total,0,legacy_source,1.0,350.0,450.0,1.2857142857142858,1.2857142857142858,0.0,Arunachal PradeshUPPER SUBANSIRI2001Whole YearPulses total,legacy_source,legacy_only,1,11852.0,,11852,CCR_090CECD66263C70912E2,aggregate_crop_category,0,aggregate_category_not_individual_crop
Tamil Nadu,NAMAKKAL,1997,Whole Year,Total foodgrain,82909.0,146480.0,1.7667563231977228,179520,Tamil Nadu|Total foodgrain|Whole Year,1997-07-01,1998-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,aggregate_foodgrain,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_TAMIL_NADU_NAMAKKAL,DYP_B28510B09DAD0155,Census 2001,Census 2001,DPV_EC37866182954332,WPT_7EEF126DBAB0A151F198,11.30239581,78.11969603,confirmed_exact_unique,confirmed,0,0,WW_0CB94E3755000B6B6A26,365,365,1.0,True,839.1399999999999,2.299013698630137,112,253,5,122,16,27.555452054794536,33.89523287671232,22.396410958904116,43.43,14.87,148,0,66.98090410958912,18.465013698630152,2.2784109589041117,92,187.72999999999996,27.596956521739152,12,92,85.06000000000006,31.47706521739126,1,Tamil Nadu,NAMAKKAL,Whole Year,Total foodgrain,Tamil Nadu,NAMAKKAL,Whole Year,Total foodgrain,0,legacy_source,1.0,82909.0,146480.0,1.7667563231977228,1.7667563231977228,0.0,Tamil NaduNAMAKKAL1997Whole YearTotal foodgrain,legacy_source,legacy_only,1,179520.0,,179520,CCR_092E8585D7BF5A7A9A11,aggregate_crop_category,0,aggregate_category_not_individual_crop
Arunachal Pradesh,UPPER SUBANSIRI,2008,Whole Year,Oilseeds total,473.0,520.0,1.0993657505285412,11918,Arunachal Pradesh|Oilseeds total|Whole Year,2008-07-01,2009-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,aggregate_oilseeds,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ARUNACHAL_PRADESH_UPPER_SUBANSIRI,DYP_FC3DC40CA75627AB,Census 2011,Census 2011,DPV_DDB4282A64DF0C2B,WPT_757A2CC185E79F78FD62,28.23225778,94.10779256,confirmed_exact_unique,confirmed,0,0,WW_60092C4A2FC506C46115,365,365,1.0,True,2062.6699999999764,5.651150684931443,169,196,30,34,20,17.8845479452056,23.246109589041062,13.586054794520598,30.42,3.41,0,119,77.89775342465656,12.865452054794519,0.49438356164384134,92,1147.9599999999882,22.651847826087284,4,92,714.809999999994,20.850652173914092,8,Arunachal Pradesh,UPPER SUBANSIRI,Whole Year,Oilseeds total,Arunachal Pradesh,UPPER SUBANSIRI,Whole Year,Oilseeds total,0,legacy_source,1.0,473.0,520.0,1.0993657505285412,1.0993657505285412,0.0,Arunachal PradeshUPPER SUBANSIRI2008Whole YearOilseeds total,legacy_source,corroborated_after_scaling,2,11918.0,321853.0,11918,CCR_0956147C7F0C669E3648,aggregate_crop_category,0,aggregate_category_not_individual_crop
