State_Name,District_Name,first_year,last_year,crop_rows,unique_years,unique_crops,unique_seasons,district_id,normalized_state_name,normalized_district_name,state_compare_key,district_compare_key,flag_name_too_short,flag_single_character_name,flag_contains_digit,flag_contains_parentheses,flag_contains_unusual_punctuation,flag_multiple_spaces_original,flag_leading_or_trailing_space_original,flag_duplicate_normalized_within_state,flag_same_district_name_multiple_states,flag_multiple_raw_names_same_normalized_key,flag_possible_truncation,issue_count,review_priority,flag_requires_manual_review,review_status
Madhya Pradesh,GWALIOR,1997,2014,783,18,45,3,IND_MADHYA_PRADESH_GWALIOR,MADHYA PRADESH,GWALIOR,MADHYA PRADESH,GWALIOR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,HARDA,1998,2014,928,17,55,3,IND_MADHYA_PRADESH_HARDA,MADHYA PRADESH,HARDA,MADHYA PRADESH,HARDA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,HOSHANGABAD,1997,2014,1060,18,60,3,IND_MADHYA_PRADESH_HOSHANGABAD,MADHYA PRADESH,HOSHANGABAD,MADHYA PRADESH,HOSHANGABAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,INDORE,1997,2014,810,18,50,3,IND_MADHYA_PRADESH_INDORE,MADHYA PRADESH,INDORE,MADHYA PRADESH,INDORE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,JABALPUR,1997,2014,987,18,54,3,IND_MADHYA_PRADESH_JABALPUR,MADHYA PRADESH,JABALPUR,MADHYA PRADESH,JABALPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,JANJGIR-CHAMPA,1998,1999,29,2,21,3,IND_MADHYA_PRADESH_JANJGIR_CHAMPA,MADHYA PRADESH,JANJGIR-CHAMPA,MADHYA PRADESH,JANJGIRCHAMPA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,JASHPUR,1998,1999,30,2,22,3,IND_MADHYA_PRADESH_JASHPUR,MADHYA PRADESH,JASHPUR,MADHYA PRADESH,JASHPUR,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,JHABUA,1997,2014,942,18,54,3,IND_MADHYA_PRADESH_JHABUA,MADHYA PRADESH,JHABUA,MADHYA PRADESH,JHABUA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,KABIRDHAM,1998,1998,12,1,12,3,IND_MADHYA_PRADESH_KABIRDHAM,MADHYA PRADESH,KABIRDHAM,MADHYA PRADESH,KABIRDHAM,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,KANKER,1998,1999,31,2,23,3,IND_MADHYA_PRADESH_KANKER,MADHYA PRADESH,KANKER,MADHYA PRADESH,KANKER,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,KATNI,1998,2014,923,17,52,3,IND_MADHYA_PRADESH_KATNI,MADHYA PRADESH,KATNI,MADHYA PRADESH,KATNI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,KHANDWA,1997,2014,1123,18,62,3,IND_MADHYA_PRADESH_KHANDWA,MADHYA PRADESH,KHANDWA,MADHYA PRADESH,KHANDWA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,KHARGONE,1997,2014,1012,18,58,3,IND_MADHYA_PRADESH_KHARGONE,MADHYA PRADESH,KHARGONE,MADHYA PRADESH,KHARGONE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,KORBA,1998,1999,29,2,21,3,IND_MADHYA_PRADESH_KORBA,MADHYA PRADESH,KORBA,MADHYA PRADESH,KORBA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,KOREA,1998,1999,29,2,22,3,IND_MADHYA_PRADESH_KOREA,MADHYA PRADESH,KOREA,MADHYA PRADESH,KOREA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,MAHASAMUND,1998,1999,29,2,21,3,IND_MADHYA_PRADESH_MAHASAMUND,MADHYA PRADESH,MAHASAMUND,MADHYA PRADESH,MAHASAMUND,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,MANDLA,1997,2014,953,18,48,3,IND_MADHYA_PRADESH_MANDLA,MADHYA PRADESH,MANDLA,MADHYA PRADESH,MANDLA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,MANDSAUR,1997,2014,866,18,55,3,IND_MADHYA_PRADESH_MANDSAUR,MADHYA PRADESH,MANDSAUR,MADHYA PRADESH,MANDSAUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,MORENA,1997,2014,766,18,43,3,IND_MADHYA_PRADESH_MORENA,MADHYA PRADESH,MORENA,MADHYA PRADESH,MORENA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,NARSINGHPUR,1997,2014,972,18,54,3,IND_MADHYA_PRADESH_NARSINGHPUR,MADHYA PRADESH,NARSINGHPUR,MADHYA PRADESH,NARSINGHPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,NEEMUCH,1998,2014,802,17,51,3,IND_MADHYA_PRADESH_NEEMUCH,MADHYA PRADESH,NEEMUCH,MADHYA PRADESH,NEEMUCH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,PANNA,1997,2014,956,18,55,3,IND_MADHYA_PRADESH_PANNA,MADHYA PRADESH,PANNA,MADHYA PRADESH,PANNA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,RAIPUR,1997,1999,46,3,25,3,IND_MADHYA_PRADESH_RAIPUR,MADHYA PRADESH,RAIPUR,MADHYA PRADESH,RAIPUR,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,RAISEN,1997,2014,949,18,54,3,IND_MADHYA_PRADESH_RAISEN,MADHYA PRADESH,RAISEN,MADHYA PRADESH,RAISEN,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,RAJGARH,1997,2014,835,18,58,3,IND_MADHYA_PRADESH_RAJGARH,MADHYA PRADESH,RAJGARH,MADHYA PRADESH,RAJGARH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,RAJNANDGAON,1997,1999,45,3,26,3,IND_MADHYA_PRADESH_RAJNANDGAON,MADHYA PRADESH,RAJNANDGAON,MADHYA PRADESH,RAJNANDGAON,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,RATLAM,1997,2014,976,18,57,3,IND_MADHYA_PRADESH_RATLAM,MADHYA PRADESH,RATLAM,MADHYA PRADESH,RATLAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,REWA,1997,2014,996,18,56,3,IND_MADHYA_PRADESH_REWA,MADHYA PRADESH,REWA,MADHYA PRADESH,REWA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,SAGAR,1997,2014,1036,18,57,3,IND_MADHYA_PRADESH_SAGAR,MADHYA PRADESH,SAGAR,MADHYA PRADESH,SAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,SATNA,1997,2014,976,18,56,3,IND_MADHYA_PRADESH_SATNA,MADHYA PRADESH,SATNA,MADHYA PRADESH,SATNA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,SEHORE,1997,2014,886,18,51,3,IND_MADHYA_PRADESH_SEHORE,MADHYA PRADESH,SEHORE,MADHYA PRADESH,SEHORE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,SEONI,1997,2014,1067,18,58,3,IND_MADHYA_PRADESH_SEONI,MADHYA PRADESH,SEONI,MADHYA PRADESH,SEONI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,SHAHDOL,1997,2014,1004,18,58,3,IND_MADHYA_PRADESH_SHAHDOL,MADHYA PRADESH,SHAHDOL,MADHYA PRADESH,SHAHDOL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,SHAJAPUR,1997,2014,882,18,54,3,IND_MADHYA_PRADESH_SHAJAPUR,MADHYA PRADESH,SHAJAPUR,MADHYA PRADESH,SHAJAPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,SHEOPUR,1998,2014,736,17,42,3,IND_MADHYA_PRADESH_SHEOPUR,MADHYA PRADESH,SHEOPUR,MADHYA PRADESH,SHEOPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,SHIVPURI,1997,2014,948,18,54,3,IND_MADHYA_PRADESH_SHIVPURI,MADHYA PRADESH,SHIVPURI,MADHYA PRADESH,SHIVPURI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,SIDHI,1997,2014,976,18,55,3,IND_MADHYA_PRADESH_SIDHI,MADHYA PRADESH,SIDHI,MADHYA PRADESH,SIDHI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,SINGRAULI,2008,2014,373,7,35,3,IND_MADHYA_PRADESH_SINGRAULI,MADHYA PRADESH,SINGRAULI,MADHYA PRADESH,SINGRAULI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,SURGUJA,1997,1999,45,3,25,3,IND_MADHYA_PRADESH_SURGUJA,MADHYA PRADESH,SURGUJA,MADHYA PRADESH,SURGUJA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,TIKAMGARH,1997,2014,957,18,53,3,IND_MADHYA_PRADESH_TIKAMGARH,MADHYA PRADESH,TIKAMGARH,MADHYA PRADESH,TIKAMGARH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,UJJAIN,1997,2014,888,18,57,3,IND_MADHYA_PRADESH_UJJAIN,MADHYA PRADESH,UJJAIN,MADHYA PRADESH,UJJAIN,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,UMARIA,1998,2014,866,17,48,3,IND_MADHYA_PRADESH_UMARIA,MADHYA PRADESH,UMARIA,MADHYA PRADESH,UMARIA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,VIDISHA,1997,2014,872,18,52,3,IND_MADHYA_PRADESH_VIDISHA,MADHYA PRADESH,VIDISHA,MADHYA PRADESH,VIDISHA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,AHMEDNAGAR,1997,2014,1010,18,35,5,IND_MAHARASHTRA_AHMEDNAGAR,MAHARASHTRA,AHMEDNAGAR,MAHARASHTRA,AHMEDNAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,AKOLA,1997,2014,722,18,31,4,IND_MAHARASHTRA_AKOLA,MAHARASHTRA,AKOLA,MAHARASHTRA,AKOLA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,AMRAVATI,1997,2014,820,18,34,4,IND_MAHARASHTRA_AMRAVATI,MAHARASHTRA,AMRAVATI,MAHARASHTRA,AMRAVATI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,AURANGABAD,1997,2014,879,18,32,4,IND_MAHARASHTRA_AURANGABAD,MAHARASHTRA,AURANGABAD,MAHARASHTRA,AURANGABAD,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Maharashtra,BEED,1997,2014,964,18,34,4,IND_MAHARASHTRA_BEED,MAHARASHTRA,BEED,MAHARASHTRA,BEED,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,BHANDARA,1997,2014,585,18,29,4,IND_MAHARASHTRA_BHANDARA,MAHARASHTRA,BHANDARA,MAHARASHTRA,BHANDARA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,BULDHANA,1997,2014,826,18,34,4,IND_MAHARASHTRA_BULDHANA,MAHARASHTRA,BULDHANA,MAHARASHTRA,BULDHANA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,CHANDRAPUR,1997,2014,678,18,31,4,IND_MAHARASHTRA_CHANDRAPUR,MAHARASHTRA,CHANDRAPUR,MAHARASHTRA,CHANDRAPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,DHULE,1997,2014,868,18,34,5,IND_MAHARASHTRA_DHULE,MAHARASHTRA,DHULE,MAHARASHTRA,DHULE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,GADCHIROLI,1997,2014,629,18,28,4,IND_MAHARASHTRA_GADCHIROLI,MAHARASHTRA,GADCHIROLI,MAHARASHTRA,GADCHIROLI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,GONDIA,1999,2014,472,16,25,4,IND_MAHARASHTRA_GONDIA,MAHARASHTRA,GONDIA,MAHARASHTRA,GONDIA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,HINGOLI,1999,2014,786,16,30,4,IND_MAHARASHTRA_HINGOLI,MAHARASHTRA,HINGOLI,MAHARASHTRA,HINGOLI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,JALGAON,1997,2014,828,18,32,5,IND_MAHARASHTRA_JALGAON,MAHARASHTRA,JALGAON,MAHARASHTRA,JALGAON,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,JALNA,1997,2014,883,18,34,4,IND_MAHARASHTRA_JALNA,MAHARASHTRA,JALNA,MAHARASHTRA,JALNA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,KOLHAPUR,1997,2014,855,18,32,4,IND_MAHARASHTRA_KOLHAPUR,MAHARASHTRA,KOLHAPUR,MAHARASHTRA,KOLHAPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,LATUR,1997,2014,970,18,32,4,IND_MAHARASHTRA_LATUR,MAHARASHTRA,LATUR,MAHARASHTRA,LATUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,MUMBAI,1997,1997,2,1,1,1,IND_MAHARASHTRA_MUMBAI,MAHARASHTRA,MUMBAI,MAHARASHTRA,MUMBAI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,NAGPUR,1997,2014,789,18,32,4,IND_MAHARASHTRA_NAGPUR,MAHARASHTRA,NAGPUR,MAHARASHTRA,NAGPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,NANDED,1997,2014,950,18,33,4,IND_MAHARASHTRA_NANDED,MAHARASHTRA,NANDED,MAHARASHTRA,NANDED,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,NANDURBAR,1999,2014,786,16,30,4,IND_MAHARASHTRA_NANDURBAR,MAHARASHTRA,NANDURBAR,MAHARASHTRA,NANDURBAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,NASHIK,1997,2014,946,18,34,5,IND_MAHARASHTRA_NASHIK,MAHARASHTRA,NASHIK,MAHARASHTRA,NASHIK,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,OSMANABAD,1997,2014,962,18,34,5,IND_MAHARASHTRA_OSMANABAD,MAHARASHTRA,OSMANABAD,MAHARASHTRA,OSMANABAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,PALGHAR,2005,2014,23,3,12,3,IND_MAHARASHTRA_PALGHAR,MAHARASHTRA,PALGHAR,MAHARASHTRA,PALGHAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,PARBHANI,1997,2014,971,18,34,4,IND_MAHARASHTRA_PARBHANI,MAHARASHTRA,PARBHANI,MAHARASHTRA,PARBHANI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,PUNE,1997,2014,1013,18,34,5,IND_MAHARASHTRA_PUNE,MAHARASHTRA,PUNE,MAHARASHTRA,PUNE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,RAIGAD,1997,2014,492,18,22,4,IND_MAHARASHTRA_RAIGAD,MAHARASHTRA,RAIGAD,MAHARASHTRA,RAIGAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,RATNAGIRI,1997,2014,445,18,21,4,IND_MAHARASHTRA_RATNAGIRI,MAHARASHTRA,RATNAGIRI,MAHARASHTRA,RATNAGIRI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,SANGLI,1997,2014,929,18,33,4,IND_MAHARASHTRA_SANGLI,MAHARASHTRA,SANGLI,MAHARASHTRA,SANGLI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,SATARA,1997,2014,985,18,34,4,IND_MAHARASHTRA_SATARA,MAHARASHTRA,SATARA,MAHARASHTRA,SATARA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,SINDHUDURG,1997,2014,426,18,20,4,IND_MAHARASHTRA_SINDHUDURG,MAHARASHTRA,SINDHUDURG,MAHARASHTRA,SINDHUDURG,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,SOLAPUR,1997,2014,938,18,34,4,IND_MAHARASHTRA_SOLAPUR,MAHARASHTRA,SOLAPUR,MAHARASHTRA,SOLAPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,THANE,1997,2014,569,18,24,4,IND_MAHARASHTRA_THANE,MAHARASHTRA,THANE,MAHARASHTRA,THANE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,WARDHA,1997,2014,653,18,33,4,IND_MAHARASHTRA_WARDHA,MAHARASHTRA,WARDHA,MAHARASHTRA,WARDHA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,WASHIM,1999,2014,616,16,29,4,IND_MAHARASHTRA_WASHIM,MAHARASHTRA,WASHIM,MAHARASHTRA,WASHIM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Maharashtra,YAVATMAL,1997,2014,713,18,34,4,IND_MAHARASHTRA_YAVATMAL,MAHARASHTRA,YAVATMAL,MAHARASHTRA,YAVATMAL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Manipur,BISHNUPUR,1997,2014,419,18,45,6,IND_MANIPUR_BISHNUPUR,MANIPUR,BISHNUPUR,MANIPUR,BISHNUPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Manipur,CHANDEL,1997,2014,437,18,45,6,IND_MANIPUR_CHANDEL,MANIPUR,CHANDEL,MANIPUR,CHANDEL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Manipur,CHURACHANDPUR,1997,2014,418,18,47,6,IND_MANIPUR_CHURACHANDPUR,MANIPUR,CHURACHANDPUR,MANIPUR,CHURACHANDPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Manipur,IMPHAL EAST,1997,2014,374,18,46,6,IND_MANIPUR_IMPHAL_EAST,MANIPUR,IMPHAL EAST,MANIPUR,IMPHAL EAST,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Manipur,IMPHAL WEST,1997,2014,367,18,43,6,IND_MANIPUR_IMPHAL_WEST,MANIPUR,IMPHAL WEST,MANIPUR,IMPHAL WEST,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Manipur,SENAPATI,1997,2014,449,18,45,6,IND_MANIPUR_SENAPATI,MANIPUR,SENAPATI,MANIPUR,SENAPATI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Manipur,TAMENGLONG,1997,2014,349,18,43,6,IND_MANIPUR_TAMENGLONG,MANIPUR,TAMENGLONG,MANIPUR,TAMENGLONG,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Manipur,THOUBAL,1997,2014,379,18,43,6,IND_MANIPUR_THOUBAL,MANIPUR,THOUBAL,MANIPUR,THOUBAL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Manipur,UKHRUL,1997,2014,392,18,43,6,IND_MANIPUR_UKHRUL,MANIPUR,UKHRUL,MANIPUR,UKHRUL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Meghalaya,EAST GARO HILLS,1997,2014,936,18,39,6,IND_MEGHALAYA_EAST_GARO_HILLS,MEGHALAYA,EAST GARO HILLS,MEGHALAYA,EAST GARO HILLS,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Meghalaya,EAST JAINTIA HILLS,1997,2014,650,18,30,6,IND_MEGHALAYA_EAST_JAINTIA_HILLS,MEGHALAYA,EAST JAINTIA HILLS,MEGHALAYA,EAST JAINTIA HILLS,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Meghalaya,EAST KHASI HILLS,1997,2014,607,18,29,6,IND_MEGHALAYA_EAST_KHASI_HILLS,MEGHALAYA,EAST KHASI HILLS,MEGHALAYA,EAST KHASI HILLS,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Meghalaya,NORTH GARO HILLS,2013,2014,117,2,30,6,IND_MEGHALAYA_NORTH_GARO_HILLS,MEGHALAYA,NORTH GARO HILLS,MEGHALAYA,NORTH GARO HILLS,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Meghalaya,RI BHOI,1997,2014,603,18,30,6,IND_MEGHALAYA_RI_BHOI,MEGHALAYA,RI BHOI,MEGHALAYA,RI BHOI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Meghalaya,SOUTH GARO HILLS,1997,2014,868,18,37,6,IND_MEGHALAYA_SOUTH_GARO_HILLS,MEGHALAYA,SOUTH GARO HILLS,MEGHALAYA,SOUTH GARO HILLS,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Meghalaya,SOUTH WEST GARO HILLS,2013,2014,121,2,31,6,IND_MEGHALAYA_SOUTH_WEST_GARO_HILLS,MEGHALAYA,SOUTH WEST GARO HILLS,MEGHALAYA,SOUTH WEST GARO HILLS,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Meghalaya,SOUTH WEST KHASI HILLS,2013,2014,73,2,19,6,IND_MEGHALAYA_SOUTH_WEST_KHASI_HILLS,MEGHALAYA,SOUTH WEST KHASI HILLS,MEGHALAYA,SOUTH WEST KHASI HILLS,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Meghalaya,WEST GARO HILLS,1997,2014,964,18,40,6,IND_MEGHALAYA_WEST_GARO_HILLS,MEGHALAYA,WEST GARO HILLS,MEGHALAYA,WEST GARO HILLS,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Meghalaya,WEST JAINTIA HILLS,2013,2014,77,2,20,6,IND_MEGHALAYA_WEST_JAINTIA_HILLS,MEGHALAYA,WEST JAINTIA HILLS,MEGHALAYA,WEST JAINTIA HILLS,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Meghalaya,WEST KHASI HILLS,1997,2014,683,18,31,6,IND_MEGHALAYA_WEST_KHASI_HILLS,MEGHALAYA,WEST KHASI HILLS,MEGHALAYA,WEST KHASI HILLS,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Mizoram,AIZAWL,1997,2014,427,18,26,4,IND_MIZORAM_AIZAWL,MIZORAM,AIZAWL,MIZORAM,AIZAWL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Mizoram,CHAMPHAI,1997,2014,348,18,21,4,IND_MIZORAM_CHAMPHAI,MIZORAM,CHAMPHAI,MIZORAM,CHAMPHAI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Mizoram,KOLASIB,1997,2014,437,18,24,4,IND_MIZORAM_KOLASIB,MIZORAM,KOLASIB,MIZORAM,KOLASIB,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Mizoram,LAWNGTLAI,2004,2014,184,11,20,4,IND_MIZORAM_LAWNGTLAI,MIZORAM,LAWNGTLAI,MIZORAM,LAWNGTLAI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Mizoram,LUNGLEI,1997,2014,449,18,25,4,IND_MIZORAM_LUNGLEI,MIZORAM,LUNGLEI,MIZORAM,LUNGLEI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Mizoram,MAMIT,2003,2014,287,12,23,4,IND_MIZORAM_MAMIT,MIZORAM,MAMIT,MIZORAM,MAMIT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Mizoram,SAIHA,2003,2014,188,12,20,4,IND_MIZORAM_SAIHA,MIZORAM,SAIHA,MIZORAM,SAIHA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Mizoram,SERCHHIP,2004,2014,136,11,14,4,IND_MIZORAM_SERCHHIP,MIZORAM,SERCHHIP,MIZORAM,SERCHHIP,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Nagaland,DIMAPUR,2000,2014,822,15,44,3,IND_NAGALAND_DIMAPUR,NAGALAND,DIMAPUR,NAGALAND,DIMAPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Nagaland,KIPHIRE,2008,2014,342,7,40,2,IND_NAGALAND_KIPHIRE,NAGALAND,KIPHIRE,NAGALAND,KIPHIRE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Nagaland,KOHIMA,1997,2014,848,18,47,3,IND_NAGALAND_KOHIMA,NAGALAND,KOHIMA,NAGALAND,KOHIMA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Nagaland,LONGLENG,2008,2014,306,7,39,2,IND_NAGALAND_LONGLENG,NAGALAND,LONGLENG,NAGALAND,LONGLENG,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Nagaland,MOKOKCHUNG,1997,2014,856,18,48,3,IND_NAGALAND_MOKOKCHUNG,NAGALAND,MOKOKCHUNG,NAGALAND,MOKOKCHUNG,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Nagaland,MON,1997,2014,867,18,49,3,IND_NAGALAND_MON,NAGALAND,MON,NAGALAND,MON,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Nagaland,PEREN,2008,2014,354,7,35,2,IND_NAGALAND_PEREN,NAGALAND,PEREN,NAGALAND,PEREN,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Nagaland,PHEK,1997,2014,830,18,46,3,IND_NAGALAND_PHEK,NAGALAND,PHEK,NAGALAND,PHEK,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
